,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,no,yes
1764,52575,61048,01E2KXRW9AVS3BG0P1BNWFB68D,"['tariana', 'floral', 'blouse', 'silky', 'blouse', 'romantic', 'floral', 'print', 'get', 'extra', 'style', 'point', 'covered', 'rouleau', 'button', 'flared', 'oversized', 'cuff', 'Joie']",01E2KXRW9MD5VDDX0NHN518NH1,dry_clean_only,yes,0,1
4186,107085,126933,01E2KXS1DCKGJ9PQYN0D9YZRKK,"['print', 'satin', 'oversize', 'blazer', 'barely', 'print', 'grace', 'slippery', 'satin', 'blazer', 'cut', 'loose', 'fit', 'effortless', 'polish', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2KXS1DNYH96HVRZB9J30BCY,dry_clean_only,no,1,0
2099,60064,70039,01E2KXS64YZ0GY457ECSMDMAH1,"['puff', 'shoulder', 'sweatshirt', 'tomboy', 'fave', 'get', 'feminine', 'update', 'sweet', 'sporty', 'look', 'colorful', 'sweatshirt', 'styled', 'reinforced', 'crewneck', 'pleated', 'puffed', 'sleeve', 'Frame']",01E2KXS65930EBVWDGZJDGE9ES,dry_clean_only,no,1,0
2089,59918,69860,01E2KXSBR22SR5GNCT9X9PN3BN,"['stripe', 'silk', 'pj', 'blouse', 'extra-long', 'cuff', 'drapey', 'fit', 'give', 'striped', 'silk', 'top', 'loungey', 'pajama-inspired', 'look', 'Frame']",01E2KXSBRCRD5M7W07EG7T5RAN,dry_clean_only,yes,0,1
2967,75769,88868,01E2KXSGAMTVKS4RRNXMYMYGZZ,"['point', 'sur', 'seaside', 'linen', 'blend', 'short', 'crazy-comfortable', 'short', 'drapey', 'blend', 'linen', 'sustainably', 'produced', 'lyocell', 'exactly', 'beach', 'vacay', 'missing', 'J.Crew']",01E2KXSV7JYDRY58GRM61JKHG2,dry_clean_only,no,1,0
2928,75192,88176,01E2KXSZ2E3GDRT87SPVVR1CRC,"['margot', 'crewneck', 're-imagined', 'wool', 'sweater', 'slightly', 'relaxed', 'sweater', 'ease', 'favorite', 't-shirt', 'knit', 'pure', 'merino', 'wool', 'wait', 'machine', 'washable', 'J.Crew']",01E2KXT5YFXPC5ZSN7F9M8MAFA,dry_clean_only,no,1,0
3092,77639,91225,01E2KXT3GA8S38QD86X8F9EJ0P,"['twist', 'stretch', 'satin', 'top', 'deft', 'twist', 'high', 'neckline', 'gather', 'fluid', 'silk-satin', 'top', 'showcase', 'toned', 'shoulder', 'Theory']",01E2KXT3GPB9V3TP5VR3TSXYT1,dry_clean_only,yes,0,1
1691,51291,59539,01E2KXT8CMB3Y4DM6DDRT4Z848,"['district', 'mock', 'neck', 'micro', 'french', 'terry', 'sweatshirt', 'oversized', 'impossibly', 'comfortable', 'mock-neck', 'sweatshirt', 'feature', 'dropped', 'shoulder', 'layered', 'sleeve', 'cut', 'oh-so', 'soft', 'micro', 'french', 'terry', 'Alo']",01E2KXT8CY0FZWTTW9TC6RRMJX,dry_clean_only,no,1,0
3980,93549,110775,01E2KXTDEMQV3377JHRB8ATAYE,"['folk', 'floral', 'print', 'top', 'delicate', 'ruffle', 'frill', 'western-inspired', 'yoke', 'floral-print', 'shirt', 'almost', 'pretty', 'wear', 'ranch', 'The', 'Great.']",01E2KXTDEYM9HWETDDR15WR3FG,dry_clean_only,yes,0,1
4216,107534,127458,01E2KXTJ7VWDJ292SPSWHBVNF5,"['cashmere', 'turtleneck', 'sweater', 'slouchy', 'ribbed', 'turtleneck', 'turn', 'coziness', 'supersoft', 'cashmere', 'sweater', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2KXTJ85W3T6F7B8EASD94HA,dry_clean_only,yes,0,1
3130,78156,91858,01E2KXTQ9HYTC2792PQRZJYWVT,"['seersucker', 'stripe', 'blazer', 'seersucker', 'stripe', 'streamlined', 'fit', 'elevate', 'two-button', 'blazer', 'workday', 'style', 'staple', 'Theory']",01E2KXTQ9WZ2RPCD9A1Q9Q5BQR,dry_clean_only,yes,0,1
2087,59876,69811,01E2KXTWDRQET5RGVXH08DVYCK,"['le', 'color', 'ripped', 'skinny', 'jean', 'streamlined', 'skinny', 'mix', 'dash', 'destruction', 'look', 'right', 'trend', 'Frame']",01E2KXTWE234FP24CNFMWTPMGS,dry_clean_only,no,1,0
2981,75954,89092,01E2KXVG731FYQYD64HHPTJEH4,"['embroidered', 'ruffle', 'liberty', 'wheat', 'bouquet', 'floral', 'print', 'blouse', 'scalloped', 'edge', 'embroidery', 'ruffle', 'master', 'class', 'shirting', 'detail', 'wrapped', 'easy-to', 'wear', 'package', 'button-up', 'silhouette', 'J.Crew']",01E2KXVG7D85B8J5HQF7J79B8M,dry_clean_only,no,1,0
2108,60204,70206,01E2KXVSK8M1WGE1HA82FFYBXW,"['ribbed', 'metallic', 'stripe', 'top', 'metallic', 'thread', 'illuminate', 'earthy', 'stripe', 'svelte', 'ribbed', 'top', 'Frame']",01E2KXVSKJZSYGBM9AJ33VN9E1,dry_clean_only,no,1,0
3110,77871,91505,01E2KXW7V6X5SGG7WFR74G2YXG,"['stretch', 'pinstripe', 'button-up', 'shirt', 'polished', 'pinstripe', 'lend', 'sophistication', 'stretch-poplin', 'button-up', 'styled', 'solid', 'collar', 'cuff', 'Theory']",01E2KXW7VGHA1BHPP0B3TKJ07W,dry_clean_only,yes,0,1
3034,76806,90201,01E2KXWD0714VRM20QVVFXXRTG,"['tweed', 'sleeveless', 'sheath', 'dress', 'Theory']",01E2KXWD0GWK7DDT630CSD85G0,dry_clean_only,yes,0,1
3455,84521,99830,01E2KXWJ3A890PT2NEANWJCSFK,"['francesco', 'rita', 'long', 'sleeve', 't-shirt', 'made', 'layer', 'drapey', 'cut', 'semi-sheer', 'modal', 'long-sleeve', 'tee', 'feature', 'wide', 'boat', 'neck', 'extreme', 'dropped', 'shoulder', 'great', 'street-style', 'look', 'Allsaints']",01E2KXWJ3PB3WVT0FE404NJXWX,dry_clean_only,yes,0,1
4232,107756,127709,01E2KXWWY6JAGENED7P62090NP,"['slim', 'crop', 'pant', 'tailored', 'soft', 'dense', 'knit', 'cropped', 'cuffed', 'hem', 'lean', 'straight-leg', 'pant', 'add', 'instant', 'polish', 'outfit', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2KXWWYGMCVTNKR9MH336WRV,dry_clean_only,yes,0,1
2055,59356,69179,01E2KXX0N3J2Q1GX3MPXYQH58W,"['drop', 'needle', 'crewneck', 'sweater', 'pointelle', 'detail', 'lighten', 'chunky', 'shaker-stitch', 'construction', 'blousy', 'pullover', 'transitional', 'cotton-cashmere', 'blend', 'Frame']",01E2KXX0NET3CP57W1GMC35YDM,dry_clean_only,yes,0,1
2806,73078,85684,01E2KXXKZWCDGBJ2WNEKK9VHY7,"['silk', 'blend', 'pull-on', 'pant', 'refined', 'yet', 'relaxed', 'messaging', 'drapey', 'fluid', 'pant', 'cut', 'soft', 'silk', 'blend', 'Vince']",01E2KXXM08775VZB5N6S755QS5,dry_clean_only,no,1,0
2960,75673,88752,01E2KXY7G7996ZZG3T3T826322,"['scattered', 'daisy', 'print', 'cashmere', 'crewneck', 'sweater', 'ultra-wearable', 'pullover', 'sweater', 'get', 'prettied', 'scattered-daisies', 'print', 'color-pop', 'tipping', 'collar', 'J.Crew']",01E2KXY7GJ41Y0AXW02JJ9G5M1,dry_clean_only,yes,0,1
4231,107730,127680,01E2KXZ0WNQ96S64TDZE3WB7CX,"['brushed', 'twill', 'crop', 'wide', 'leg', 'pant', 'brushed', 'twill', 'give', 'cropped', 'wide-leg', 'pant', 'subtle', 'sheen', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2KXZ0WZSCKS08ZZ9ACDBQ0Q,dry_clean_only,no,1,0
3109,77867,91500,01E2KXZ4MN0KHNT8BDPTVVN88N,"['regal', 'moving', 'ribbed', 'long', 'sleeve', 'merino', 'wool', 'blend', 'sweater', 'dress', 'directional', 'ribbing', 'draw', 'eye', 'subtly', 'shaped', 'sweater-dress', 'knit', 'fine', 'merino', 'wool-blend', 'bright', 'citrus', 'hue', 'Theory']",01E2KXZ4N002XSEEQQGQ1MKRE0,dry_clean_only,yes,0,1
2252,63109,73889,01E2KXZRAJ1HJE5K689T2X6E3H,"['floral', 'satin', 'long', 'sleeve', 'wrap', 'minidress', 'dreamy', 'purple', 'flower', 'bloom', 'across', 'satin', 'wrap', 'dress', 'secured', 'pair', 'crystal-encrusted', 'button', 'hip', 'Ganni']",01E2KXZRAWF2NT77WFND3YM3BY,dry_clean_only,yes,0,1
2620,69781,81725,01E2KY0275KVTFFA9NXZQQHC5Z,"['long', 'sleeve', 'silk', 'wrap', 'dress', 'spare', 'styling', 'let', 'lustrous', 'silk', 'shine', 'simple', 'sophisticated', 'shirtdress', 'make', 'artful', 'statement', 'Vince']",01E2KY027MBX0T0JTYNAQ5GQEF,dry_clean_only,yes,0,1
2950,75520,88571,01E2KY073B11VWQCXGYTAWZ8WF,"['camo', 'cashmere', 'crewneck', 'sweater', 'come', 'quality', 'color', 'one', 'cashmere', 'quite', 'like', 'crew', 'J.Crew']",01E2KY073NK5FQD5Q57JMZDMF4,dry_clean_only,yes,0,1
2573,68923,80707,01E2KY0C8V7CSTXB9ZDXW7ZNBD,"['stripe', 'fitted', 'cashmere', 'crewneck', 'sweater', 'fitted', 'silhouette', 'lends', 'tuck-in', 'wear-out', 'versatility', 'cashmere', 'crewneck', 'wide-set', 'slimmest', 'stripe', 'Vince']",01E2KY0C95GTQEBS9XQB8JRG0D,dry_clean_only,no,1,0
2216,62220,72774,01E2KY19J49W54875GQX9K7BEB,"['stripe', 'ruffle', 'collar', 'cotton', 'poplin', 'blouse', 'exaggerated', 'ruffle-trimmed', 'collar', 'wing', 'past', 'puffed', 'bishop', 'sleeve', 'trend-savvy', 'striped', 'blouse', 'cut', 'crisp', 'cotton', 'poplin', 'Ganni']",01E2KY19JG96FSWP6JV1YWTQZW,dry_clean_only,yes,0,1
2046,59185,68975,01E2KY1E222S3CQJ2ER953VK3T,"['le', 'high', 'raw', 'hem', 'ankle', 'skinny', 'jean', 'raw', 'hem', 'subtle', 'fading', 'add', 'instant', 'old-favorite', 'appeal', 'versatile', 'skinny', 'jean', 'comfortable', 'stretch', 'denim', 'Frame']",01E2KY1E2DHN4THQTTN4T532KF,dry_clean_only,no,1,0
1637,50087,58138,01E2KY21FZA3EGYZP0S456SCH5,"['inside', 'job', 'faux', 'leather', 'jacket', 'classically', 'styled', 'faux-leather', 'jacket', 'capture', 'brand', 'cool', 'california', 'aesthetic', 'Le', 'Superbe']",01E2KY21G9HRXSQ9EBYNFDXWF9,dry_clean_only,yes,0,1
1829,53609,62261,01E2KY2GAYVZDC5ERETGBPPT0Q,"['diradine', 'stripe', 'linen', 'short', 'cute', 'short', 'cut', 'light', 'cool', 'linen', 'button', 'dotting', 'side', 'delectable', 'combination', 'stripe', 'evokingsunny', 'day', 'boardwalk', 'Joie']",01E2KY2GB8QWMRVWYWNMFVM3R3,dry_clean_only,no,1,0
2204,62010,72520,01E2KY2N41638YAPM59G8MYPH0,"['le', 'high', 'ankle', 'skinny', 'jean', 'slim', 'ankle-grazing', 'cut', 'subtle', 'fading', 'make', 'stretch-denim', 'jean', 'go-tos', 'day', 'week', 'Frame']",01E2KY2N4BVY13R20S8976QHNF,dry_clean_only,no,1,0
4234,107782,127741,01E2KY2T6YV7R4VXT4BVV4TWT5,"['stretch', 'pima', 'cotton', 'baby', 'tee', 'made', 'atm', 'signature', 'peruvian', 'jersey', 'fitted', 'version', 'label', 'classic', 'tee', 'great', 'layering', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2KY2T9NK7SA5C1RZN4DK64B,dry_clean_only,no,1,0
4180,107002,126835,01E2KY2ZNA1NS5N8J2BRDKJ836,"['lace', 'front', 'shirt', 'solid', 'back', 'panel', 'ground', 'romantic', 'blouse', 'made', 'sheer', 'eyelash', 'lace', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2KY2ZNN140HBF7KXA1EAM59,dry_clean_only,no,1,0
3192,79120,93089,01E2KY38P1JRY39FQZ55Z8PKHX,"['ludivine', 'snake', 'print', 'crop', 'trouser', 'scaly', 'print', 'fiercely', 'update', 'smartly', 'tailored', 'trouser', 'slim', 'cropped', 'silhouette', ""L'Agence""]",01E2KY38PB6NKMWGCB6PP9WYV3,dry_clean_only,yes,0,1
3195,79177,93156,01E2KY3W8BA81N3K484G2S3B4X,"['jane', 'leopard', 'print', 'silk', 'camisole', 'leopard', 'spot', 'lend', 'wildly', 'chic', 'look', 'drapey', 'tank', 'crafted', 'luminous', 'silk', ""L'Agence""]",01E2KY3W8N1VE3KV97MREM9JHS,dry_clean_only,yes,0,1
3968,93368,110557,01E2KY412HYAKAVPK00VVZGCTR,"['mountain', 'stripe', 'cotton', 'blend', 'tie', 'cardigan', 'striped', 'color', 'inspired', 'american', 'west', 'mixed-stitch', 'cardigan', 'keep', 'warm', 'whether', 'mountain', 'range', 'somewhere', 'metropolitan', 'The', 'Great.']",01E2KY412T040HXRYX6JYHAND1,dry_clean_only,no,1,0
4208,107414,127316,01E2KY46BA83PCK6E8NJYBDPAE,"['ruched', 'muscle', 'tee', 'peruvian', 'pima', 'cotton', 'brings', 'signature', 'softness', 'layer-friendly', 'muscle', 'tee', 'textured', 'touch', 'ruching', 'waist', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2KY46BMR67856MTNWPAJ0E4,dry_clean_only,no,1,0
3985,93618,110857,01E2KY4AS8ZVWWQ4TJ4K5SQWY3,"['cropped', 'sweatpants', 'inspired', 'vintage', 'gym', 'pant', 'floral-print', 'terry', 'jogger', 'super', 'comfy', 'thanks', 'drawstring', 'waistband', 'elasticized', 'cuff', 'The', 'Great.']",01E2KY4ASHN5BEFWSM308RV92H,dry_clean_only,no,1,0
3112,77906,91547,01E2KY4FQ8P4DERXBJQK1Q0NAE,"['elbow', 'length', 'bell', 'sleeve', 'wool', 'cashmere', 'coat', 'boxy', 'minimalism', 'modern', 'wool', 'cashmere', 'coat', 'could', 'span', 'season', 'elbow-length', 'sleeve', 'Theory']",01E2KY4FQK0PDB5N8M2A9W41BT,dry_clean_only,yes,0,1
2074,59673,69563,01E2KY4MPNCZ1C3H5RM58MFFMN,"['le', 'crop', 'high', 'waist', 'mini', 'boot', 'jean', 'made', 'premium', 'denim', 'cropped', 'jean', 'offer', 'updated', 'take', 'trend', 'contoured', 'high', 'rise', 'slightly', 'flared', 'leg', 'Frame']",01E2KY4MPZQY6D6KDPGS77EDXV,dry_clean_only,no,1,0
2218,62251,72814,01E2KY4YNFTFJMQKXDTM9K48EB,"['check', 'seersucker', 'balloon', 'sleeve', 'minidress', 'billowy', 'balloon', 'sleeve', 'puckery', 'texture', 'mini', 'length', 'add', 'cool', 'look', 'feel', 'easy', 'checked', 'dress', 'made', 'cotton', 'blend', 'Ganni']",01E2KY4YNSPXNV1ZN2J3BMVEQP,dry_clean_only,no,1,0
3187,79035,92981,01E2KY5393V56115GH3A84YWMW,"['marguerite', 'skinny', 'jean', 'super-sleek', 'stretchy', 'skinny', 'wardrobe', 'staple', 'day', 'week', ""L'Agence""]",01E2KY539DZVH7RK461B3Y8M4M,dry_clean_only,no,1,0
2614,69646,81570,01E2KY60MT39GECAE6S2Z2VEGA,"['drape', 'silk', 'blend', 'skirt', 'cut', 'luxe', 'silk', 'blend', 'softly', 'structured', 'shape', 'endlessly', 'wearable', 'skirt', 'defined', 'casual', 'elegance', 'Vince']",01E2KY683STK3WPFEJ5JKZJNPP,dry_clean_only,yes,0,1
2624,69829,81783,01E2KY6F9DQ4ZDZVDNCYX0R9HX,"['double', 'breasted', 'cotton', 'linen', 'blend', 'blazer', 'stretch-kissed', 'italian', 'cotton-and', 'linen', 'blend', 'lightens', 'double-breasted', 'blazer', 'impeccably', 'tailored', 'gently', 'oversized', 'fit', 'Vince']",01E2KY6F9RH9XHDSRS9090YVJX,dry_clean_only,yes,0,1
2051,59297,69109,01E2KY6M0JF9FBZF65G1WJRS9Q,"['ruffle', 'trim', 'chambray', 'top', 'frilly', 'trim', 'swingy', 'silhouette', 'give', 'chambray', 'top', 'supersweet', 'look', 'Frame']",01E2KY6M0ZE5F6GW5VT0MHSQ6R,dry_clean_only,no,1,0
2083,59832,69760,01E2KY72XRPVZ9575MA951MXQD,"['stripe', 'shirred', 'shoulder', 'silk', 'top', 'shirring', 'softly', 'puff', 'shoulder', 'graphic', 'striped-silk', 'blouse', 'Frame']",01E2KY730HFJW93K9B2T281P92,dry_clean_only,yes,0,1
1512,44722,51832,01E2KY7AM6CMMHEH18METDGE23,"['deconstructed', 'button', 'cashmere', 'cardigan', 'classic', 'cardigan', 'style', 'get', 'added', 'edge', 'deconstructed', 'detail', 'frayed', 'finish', 'Brochu', 'Walker']",01E2KY7AN0SR4TWBQHV0Y19TEY,dry_clean_only,yes,0,1
2616,69681,81611,01E2KY7HCN046NTQTTMYSCP1D1,"['sleeveless', 'cashmere', 'turtleneck', 'tunic', 'timeless', 'sophistication', 'shoulder-baring', 'turtleneck', 'spun', 'luxurious', 'cashmere', 'Vince']",01E2KY7HFEVYPHMNBNSXAYQ10Z,dry_clean_only,no,1,0
2754,72273,84712,01E2KY7HRN6JPXV45NHF5FV9G7,"['high', 'waist', 'tailored', 'pant', 'day-to', 'night', 'polish', 'woolly', 'high-waist', 'pant', 'designed', 'flattering', 'front', 'pleat', 'Vince']",01E2KY7HSNR5TMPSYSFRDWAEJD,dry_clean_only,no,1,0
1649,50541,58685,01E2KY7QB53WGFSV1QAP3PZVXS,"['high', 'waist', 'lounge', 'legging', 'cut', 'softest', 'alosoft', 'performance', 'fabric', 'legging', 'handle', 'everything', 'toughest', 'workout', 'chilling', 'comfiest', 'sofa', 'Alo']",01E2KY7QCHT2SF6WXJW3FHZA7M,dry_clean_only,no,1,0
3044,76955,90385,01E2KY80M8PZ711AWQDK8034GY,"['treeca', 'pinstripe', 'stretch', 'wool', 'crop', 'trouser', 'fine', 'pinstripe', 'enhance', 'lean', 'modern', 'cut', 'minimalist', 'pant', 'tailored', 'ankle-baring', 'length', 'seasonless', 'italian', 'stretch', 'wool', 'Theory']",01E2KY8BBXXNC5Q5815AW2R6D5,dry_clean_only,yes,0,1
2103,60125,70111,01E2KY84X1056DM2F75RXEJ362,"['puff', 'shoulder', 'sweatshirt', 'tomboy', 'fave', 'get', 'feminine', 'update', 'sweet', 'sporty', 'look', 'heathered', 'sweatshirt', 'styled', 'reinforced', 'crewneck', 'pleated', 'puffed', 'sleeve', 'Frame']",01E2KY84XF9D0GB9492672TV4H,dry_clean_only,no,1,0
3188,79061,93016,01E2KY8RNB8ZTJ9NZM0D7D6KE3,"['audrey', 'tiger', 'print', 'denim', 'short', 'tiger', 'stripe', 'put', 'fiercely', 'fashionable', 'twist', 'classic', 'cutoff', 'made', 'japanese', 'stretch', 'denim', ""L'Agence""]",01E2KY8RNQ8FP8D19DH1KQHZ9S,dry_clean_only,yes,0,1
2106,60178,70174,01E2KY9796FGY9SGW8FYQDAW18,"['le', 'sylvie', 'high', 'waist', 'raw', 'edge', 'jean', 'slim', 'straight-leg', 'jean', 'made', 'sustainable', 'version', 'frame', 'super-stretch', 'denim', 'woven', 'organic', 'cotton', 'recycled', 'fiber', 'Frame']",01E2KY979GDNSS1RQ6NJ3MSD92,dry_clean_only,no,1,0
2994,76148,89327,01E2KY9H2267FXC9D382F077JD,"['supersoft', 'zip', 'hoodie', 'knit', 'touch', 'merino', 'wool', 'alpaca', 'stretch', 'yarn', 'zip', 'hoodie', 'sweater', 'supersoft', 'hence', 'name', 'J.Crew']",01E2KY9H4J0FFD2ZCF826E8ZM5,dry_clean_only,no,1,0
2880,74478,87330,01E2KY9PT0SBAJBR914RPYM1N7,"['travel', 'tag', 'cotton', 't-shirt', 'J.Crew']",01E2KY9PTA8E5HPAV1Q2J3NFJZ,dry_clean_only,no,1,0
2575,68961,80747,01E2KY9ZPAQHBE5P4AGW1XG1XZ,"['drape', 'neck', 'top', 'soft', 'high-neck', 'shell', 'ideal', 'layering', 'office', 'wearing', 'alone', 'dinner', 'Vince']",01E2KY9ZPM9S3X8HT9GJHXRKA2,dry_clean_only,no,1,0
2095,60003,69964,01E2KYAE80BBJ902RNQCQNX0CY,"['perfect', 'silk', 'shirt', 'pretty', 'much', 'perfect', 'hence', 'name', 'drapey', 'silk', 'shirt', 'reach', 'want', 'look', 'put-together', 'Frame']",01E2KYAQ7FGGDFECBVSR4Q4J55,dry_clean_only,yes,0,1
1994,58146,67741,01E2KYAKAQE2KKXCGA3WHC828J,"['le', 'hollywood', 'distressed', 'straight', 'leg', 'jean', 'subtle', 'tear', 'enhance', 'vintage', 'vibe', 'straight-leg', 'jean', 'woven', 'sturdy', 'nonstretch', 'denim', 'perfectly', 'faded', 'wash', 'Frame']",01E2KYAKB16N7NVBJW183675S5,dry_clean_only,no,1,0
3118,77992,91653,01E2KYBNAZF7NYXCZAH4D9C8VP,"['crewneck', 'cashmere', 'sweater', 'perfect', 'cashmere', 'sweater', 'knit', 'incredibly', 'lightweight', 'luxe', 'yarn', 'make', 'ideal', 'layering', 'piece', 'Theory']",01E2KYBNBH6P051K1ZRSYEVFJW,dry_clean_only,yes,0,1
1693,51334,59589,01E2KYC00P1GX7YAZ4DD0F18B0,"['impact', 'high', 'waist', 'legging', 'mesh', 'inset', 'help', 'keep', 'cool', 'comfortable', 'work', 'sweat', 'high-waist', 'legging', 'Alo']",01E2KYC066V0B17G0A0KNXK4TV,dry_clean_only,no,1,0
3451,84465,99758,01E2KYC9XXGVCBGNDE5TS5YAE1,"['anya', 'plume', 'shirtdress', 'curved', 'high', 'low', 'hem', 'furthers', 'relaxed', 'feel', 'updated', 'shirtdress', 'patterned', 'eye-catching', 'print', 'reminiscent', 'beautiful', 'butterfly', 'wing', 'Allsaints']",01E2KYCA5RTH6J9K6CH0A7YSG3,dry_clean_only,yes,0,1
3191,79106,93072,01E2KYCWN9ZK6QF3Y8ZQ9X79N2,"['nina', 'belt', 'print', 'silk', 'blouse', 'tangled', 'belt', 'rope', 'form', 'opulent', 'print', 'drapey', 'silk', 'shirt', ""L'Agence""]",01E2KYCWNK38REGDYG9ZS9A3VY,dry_clean_only,yes,0,1
3193,79138,93112,01E2KYDG3E0D47NBF14EZYYM41,"['colin', 'silk', 'satin', 'double', 'breasted', 'blazer', 'sleek', 'streamlined', 'blazer', 'tailored', 'slippery', 'satin', 'perfectly', 'transition', 'office', 'hour', ""L'Agence""]",01E2KYDG3T4VF9HJ6HHE5CQX4H,dry_clean_only,yes,0,1
2760,72359,84817,01E2KYDMZF5RVVD4G21A3NPB39,"['knot', 'front', 'long', 'sleeve', 'silk', 'blouse', 'layer', 'luster', 'pure', 'silk', 'blouse', 'subtly', 'structured', 'belled', 'sleeve', 'knotted', 'detail', 'centering', 'front', 'Vince']",01E2KYDS5DBFD38GZTDYAPPCSD,dry_clean_only,no,1,0
3133,78205,91918,01E2KYDYR7TPBXCD4EZDYSJR1G,"['blouson', 'sleeve', 'peplum', 'top', 'slim', 'ribbing', 'give', 'way', 'exuberant', 'detailing', 'sleeve', 'hemline', 'elegant', 'top', 'get', 'noticed', 'Theory']",01E2KYDYRH7W273F1TR5Y2JPHC,dry_clean_only,yes,0,1
2107,60194,70194,01E2KYEDG1NKR2WKQ78F9Y0DQ1,"['slouchy', 'linen', 'tank', 'cuffed', 'tank', 'cut', 'pure', 'linen', 'easily', 'fit', 'weekend', 'wardrobe', 'Frame']",01E2KYEDGCPN7X31CWND3W4G5F,dry_clean_only,no,1,0
2984,76009,89159,01E2KYEJ99FJ21RBPRZN8XBXX1,"['high', 'waist', 'pinstripe', 'toothpick', 'jean', 'jazzy', 'pinstripe', 'higher', 'nipped-in', 'waist', 'update', 'skinny', 'jean', 'great', 'stretch', 'legs-for', 'mile', 'look', 'J.Crew']",01E2KYEJ9SVQFS5K2GBFR5YJHQ,dry_clean_only,no,1,0
4211,107458,127370,01E2KYEQB6JDM1NEWE0KQNDNC4,"['stripe', 'shimmer', 'long', 'sleeve', 't-shirt', 'dress', 'made', 'soft', 'pima', 'cotton', 'dusted', 'silvery', 'sparkle', 'striped', 'long-sleeve', 't-shirt', 'dress', 'combine', 'laid-back', 'attitude', 'little', 'luxe', 'shine', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2KYEQBKBMFRVPSHR028WJ27,dry_clean_only,no,1,0
1786,52936,61470,01E2KYF5VMX3DS9NF6KWT732E0,"['bolona', 'silk', 'blouse', 'balloon', 'sleeve', 'ruffled', 'cuff', 'put', 'romantic', 'spin', 'everyday-versatile', 'blouse', 'gently', 'billowed', 'v-neck', 'cut', 'silk', 'georgette', 'Joie']",01E2KYF5WR1GYFH428XKJK1N4A,dry_clean_only,yes,0,1
2580,69022,80822,01E2KYFFFQ46SC41WB6PKE848R,"['linen', 'blend', 'skirt', 'buckle', 'detail', 'softy', 'structure', 'drapey', 'linen-blend', 'skirt', 'make', 'modern', 'statement', 'summery', 'day', 'Vince']",01E2KYFFG1XMGTD3E12NJT91XA,dry_clean_only,no,1,0
1820,53465,62091,01E2KYFMF75NEAXYHXC8VYPAD8,"['shauna', 'mixed', 'animal', 'print', 'blouse', 'animal', 'print', 'take', 'sophisticated', 'form', 'swirling', 'spot', 'stripe', 'flowy', 'popover', 'blouse', 'make', 'fierce', 'addition', 'everyday', 'closet', 'Joie']",01E2KYFMHWTPQV5QG7ZCZA905M,dry_clean_only,yes,0,1
1777,52793,61306,01E2KYFSB8QST68S2EBAJM0WQW,"['polina', 'top', 'chic', 'layer', 'night', 'halter-style', 'crepe', 'top', 'swingy', 'cut', 'fluttery', 'tiered', 'hem', 'cut', 'flaunt', 'dramatic', 'brushstroke', 'print', 'Joie']",01E2KYFSBK65B302SVSK496673,dry_clean_only,no,1,0
4029,97501,115402,01E2KYFYAT1SVSFEAWTMNHHKER,"['cora', 'long', 'sleeve', 'shirtdress', 'polka', 'dot', 'perk', 'everything', 'including', 'effortless', 'silk', 'dress', 'flounced', 'hem', 'collar', 'cuff', 'adding', 'flirtatious', 'mood', 'Tory', 'Burch']",01E2KYFYDF5WKTQXKRX7K8ACXH,dry_clean_only,yes,0,1
3100,77730,91338,01E2KYG343HFE7KBB941WPE15D,"['apex', 'tiny', 'tee', 'bolster', 'layering', 'option', 'season', 'slim', 'sleek', 'crewneck', 'tee', 'exquisitely', 'soft', 'pima', 'cotton', 'Theory']",01E2KYG34EHFDPNB5BNMKAP4FA,dry_clean_only,no,1,0
1508,44661,51756,01E2KYG898F550HTVYQACSMYEQ,"['mix', 'medium', 'wool', 'cashmere', 'sweater', 'pretty', 'pliss', 'peplum', 'finish', 'soft', 'sweater', 'knit', 'luxe', 'yarn', 'wool', 'cashmere', 'Brochu', 'Walker']",01E2KYG89JBS2C51J9DGY8Z4A2,dry_clean_only,yes,0,1
2898,74746,87646,01E2KYGCZXNK5ERY2FQEC6T4PF,"['boatneck', 'painter', 't-shirt', 'classic', 'get', 'new', 'version', 'boatneck', 'top', 'beloved', 'brand', 'icon', 'rebooted', 'sturdier', 'still', 'soft', 'cotton', 'J.Crew']",01E2KYGJDCBZ32STSY4VGWZH4P,dry_clean_only,no,1,0
2757,72305,84755,01E2KYH0G6C23Z5TAJBHBB6ZB1,"['essential', 'crewneck', 'tee', 'quest', 'perfect', 'everyday', 'cotton', 'tee', 'end', 'Vince']",01E2KYH0GG1PEGBRF46BHPBH75,dry_clean_only,no,1,0
