,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,accessory,blazerscoatsjackets,bottom,onepiece,shoe,sweater,sweatshirthoodie,top
4092,70145,82151,01E2M2CJVWQT15Y0VFZPQZJRDN,"['cotton', 'linen', 'blend', 'jacket', 'crisp', 'cotton-and', 'linen', 'blazer', 'take', 'relaxed', 'approach', 'boxy', 'fit', 'unstructured', 'blazer', 'fastens', 'single', 'button', 'Vince']",01E2M2CJWACW0A26P26KD5M2CP,category,blazerscoatsjackets,0,1,0,0,0,0,0,0
4093,70147,82154,01E2M2CDV1FK7VKCMVPG1EKSBB,"['stripe', 'ballet', 'neck', 'cashmere', 'sweater', 'essence', 'staple', 'piece', 'frequent', 'wear', 'classic', 'striped', 'sweater', 'knit', 'luxe', 'cashmere', 'stylish', 'smart', 'Vince']",01E2M2CDVB3Q3F2BFMH3R1KMKF,category,sweater,0,0,0,0,0,1,0,0
4466,75614,88683,01E2M2C4FKCD3HFYKFR31SQHX5,"['hayden', 'kickout', 'crop', 'pant', 'favorite', 'pant', 'bi-stretch', 'cotton', 'blend', ""they're"", 'easy', 'move', 'feature', 'flattering', 'wide', 'waistband', 'perfecting', 'pocket', 'hold', 'J.Crew']",01E2M2C4FY6Y0202QP7689C43N,category,bottom,0,0,1,0,0,0,0,0
3618,62905,73644,01E2M2AWZYF71XKY1AZDFS9TF6,"['isoli', 'sweatshirt', 'voluminous', 'sleeve', 'bring', 'refreshing', 'new', 'proportion', 'roomy', 'crewneck', 'sweatshirt', 'finished', 'label', 'back', 'confirms', 'it-girl', 'status', 'Ganni']",01E2M2AX09E3GR26NE5BMJRAZA,category,sweatshirthoodie,0,0,0,0,0,0,1,0
4177,71332,83578,01E2M2AR610W81VYK7QH4WSEDD,"['tapered', 'crop', 'pant', 'crisp', 'front', 'pleat', 'accentuate', 'cropped', 'tapered', 'silhouette', 'polished', 'versatile', 'pant', 'Vince']",01E2M2AR6EHSMEX8WHSAEZ8CR3,category,bottom,0,0,1,0,0,0,0,0
3360,59151,68936,01E2M2AKA0SZCFSQKXK338JJX8,"['croc', 'embossed', 'velvet', 'cami', 'trend-forward', 'croc-embossing', 'highlight', 'velvety', 'texture', 'versatile', 'v-neck', 'cami', 'fashioned', 'adjustable', 'strap', 'perfect', 'fit', 'Frame']",01E2M2AKCTB2XVZEMG22TGFDNH,category,top,0,0,0,0,0,0,0,1
4725,79282,93291,01E2M2AEACAXH2DCW50PV5VBNX,"['cory', 'tee', 'slightly', 'wider', 'crewneck', 'modernizes', 'slim-fitting', 'staple', 'tee', 'made', 'supersoft', 'cotton', 'lightweight', 'feel', ""L'Agence""]",01E2M2AEAPD4FDGXMNS9FKP4PX,category,top,0,0,0,0,0,0,0,1
6721,107661,127598,01E2M2A9MXTB9193C3VPAQBVAA,"['tuck', 'detail', 'sleeveless', 't-shirt', 'delicate', 'gathering', 'nip', 'waist', 'sleeveless', 't-shirt', 'made', 'atm', 'soft', 'stretchy', 'peruvian', 'pima', 'cotton', 'jersey', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M2A9QFZK808EB52Z2A8TD1,category,top,0,0,0,0,0,0,0,1
3288,58044,67620,01E2M29ZRPX7N1CBYEW2322Z3P,"['classic', 'crew', 'linen', 'tee', 'solid', 'hue', 'classic', 'fit', 'lightweight', 'linen', 'tee', 'ideal', 'choice', 'easy', 'warm-weather', 'style', 'Frame']",01E2M2A5YWECWNC5T62BW6C43Y,category,top,0,0,0,0,0,0,0,1
3346,58930,68670,01E2M29V3MQSH4GTAG7EKC0C6N,"['le', 'high', 'ankle', 'skinny', 'jean', 'raw', 'frayed', 'hem', 'provide', 'cool', 'update', 'ankle-grazing', 'skinny', 'jean', 'fashioned', 'comfortable', 'stretch', 'denim', 'Frame']",01E2M29V76248M98DPPK0J9DVP,category,bottom,0,0,1,0,0,0,0,0
5119,84808,100172,01E2M29HB12VKD8WWJ5XP3S862,"['small', 'kepi', 'east', 'west', 'leather', 'tote', 'whipstitched', 'trim', 'trailing', 'tassel', 'bring', 'touch', 'boho-chic', 'style', 'sleek', 'leather', 'tote', 'sized', 'hold', 'laptop', 'daily', 'essential', 'Allsaints']",01E2M2A0P5NEPR2QTWK28RHE5H,category,accessory,1,0,0,0,0,0,0,0
2912,52342,60760,01E2M28EXXC49KCDTBG5Q9C3FR,"['talma', 'shirtdress', 'light', 'flowy', 'shirtdress', 'cut', 'show', 'long', 'length', 'leg', 'get', 'chic', 'sophistication', 'bold', 'animal', 'print', 'Joie']",01E2M28EYAJ602N9H1SQHGG5QY,category,onepiece,0,0,0,1,0,0,0,0
2817,50689,58854,01E2M28A6F249AG1WSZXET8XBT,"['airlift', 'high', 'waist', 'legging', 'workout', 'legging', 'second-skin', 'fit', 'feature', 'smooth', 'flatlock', 'seam', 'extra-wide', 'waistband', 'worn', 'high', 'folded', 'Alo']",01E2M28A6WFZ6KJ2PJNA5EMRXZ,category,bottom,0,0,1,0,0,0,0,0
5914,96026,113676,01E2M27V8GCCM97DAH4Z2CD662,"['convertible', 'smocked', 'cover-up', 'dress', 'dress', 'pair', 'smocked', 'top', 'flowy', 'skirt', 'cover-up', 'need', 'pack', 'tropical', 'getaway', 'Tory', 'Burch']",01E2M27V8XDRYDSCXVWQCP9FY8,category,onepiece,0,0,0,1,0,0,0,0
3912,67641,79166,01E2M27HJ7KQFTMD7REN4A3N99,"['shiloh', 'pleated', 'short', 'crisp', 'pleat', 'give', 'longline', 'short', 'tailored', 'menswear-inspired', 'feel', 'Staud']",01E2M27HJKSVPEKJZ2TN2GRQ4P,category,bottom,0,0,1,0,0,0,0,0
3533,61689,72131,01E2M277VDNHFHF7ZDH4HV4EKS,"['small', 'spotted', 'genuine', 'calf', 'hair', 'belt', 'skinny', 'belt', 'done', 'spotted', 'calf', 'hair', 'put', 'fierce', 'finishing', 'touch', 'look', 'Frame']",01E2M277WS5NC09GV72768VCVN,category,accessory,1,0,0,0,0,0,0,0
5118,84775,100131,01E2M26Y1DQ4QS8JVWP6ASZJ17,"['valeria', 'studded', 'pointed', 'toe', 'bootie', 'polished', 'pin-dot', 'stud', 'create', 'cap-toe', 'design', 'sharp', 'sleek', 'boot', 'featuring', 'diagonal', 'zip', 'stiletto', 'heel', 'steep', 'curve', 'Allsaints']",01E2M26Y3V5QNWCR0QCVVPN04Q,category,shoe,0,0,0,0,1,0,0,0
3613,62840,73561,01E2M26S4G1JVWZVPYBRY38FZQ,"['leopard', 'print', 'asymmetrical', 'denim', 'wrap', 'skirt', 'loud', 'leopard', 'spot', 'inject', 'fierce', 'attitude', 'nonstretch-denim', 'skirt', 'cut', 'cool', 'asymmetrical', 'silhouette', 'belt-cinched', 'paperbag', 'waist', 'Ganni']",01E2M26S4WT5DZVD533EPAEB3C,category,bottom,0,0,1,0,0,0,0,0
4590,77375,90908,01E2M26MBQ5ZETXE6AQ6WDE7S9,"['classic', 'stretch', 'wool', 'jacket', 'put', 'pop', 'polish', 'outfit', 'addition', 'classically', 'tailored', 'blazer', 'cut', 'seasonless', 'stretch', 'wool', 'Theory']",01E2M27B3G063MKKFZBJC9T2PZ,category,blazerscoatsjackets,0,1,0,0,0,0,0,0
6670,106904,126719,01E2M267PT5TQP7BY5DA95S66W,"['wool', 'blend', 'cable', 'knit', 'skirt', 'aran', 'cable', 'stitching', 'add', 'cozy', 'dimension', 'wool-blend', 'sweater-skirt', 'knit', 'bit', 'curve-hugging', 'stretch', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M267Q62437023RA3C8S82N,category,bottom,0,0,1,0,0,0,0,0
4664,78403,92168,01E2M25PWD92YR0R19AZK9RMKH,"['crop', 'crochet', 'cardigan', 'luxuriously', 'soft', 'cardigan', 'beautiful', 'crocheting', 'take', 'morning', 'meeting', 'midnight', 'cocktail', 'style', 'Theory']",01E2M25PWQACZ9QT65EXSD2ZW0,category,sweater,0,0,0,0,0,1,0,0
2830,50890,59083,01E2M25DM0G8QT6M4D5BA7A4JX,"['high', 'waist', 'cargo', 'legging', 'keep', 'fitness', 'momentum', 'going', 'cargo-style', 'legging', 'made', 'soft', 'stretchy', 'fabric', 'Alo']",01E2M25DMC7BTRD6JJFXWSRZFB,category,bottom,0,0,1,0,0,0,0,0
3236,57211,66631,01E2M253EZ17SC304VSV26RFTX,"['le', 'vintage', 'bermuda', 'short', 'figure-hugging', 'bermuda', 'short', 'hint', 'comfy', 'stretch', 'feature', 'fraying', 'hem', 'distressing', 'throughout', 'casual', 'lived-in', 'feel', 'Frame']",01E2M253HKY4BB3Q39K2PYWBM4,category,bottom,0,0,1,0,0,0,0,0
3342,58872,68603,01E2M241545BMTGDTFZ6S4G3WH,"['puff', 'shoulder', 'cotton', 'cashmere', 'sweater', 'pillowy', 'puffed', 'shoulder', 'sweeten', 'cozy', 'sweater', 'kissed', 'cashmere', 'softness', 'Frame']",01E2M2415ERCV1HDNX64B3F8FS,category,sweater,0,0,0,0,0,1,0,0
5911,95985,113626,01E2M23WDMNR9KSP77N2EBNR37,"['penelope', 'mid', 'cap', 'toe', 'pump', 'grosgrain-trimmed', 'patent', 'cap', 'toe', 'polish', 'look', 'mid-height', 'pump', 'branded', 'discreet', 't-logo', 'hardware', 'heel', 'Tory', 'Burch']",01E2M23WDZ009D1R1QY6T797P5,category,shoe,0,0,0,0,1,0,0,0
3572,62286,72856,01E2M23QS1EPGCBWQPYX04WJKJ,"['short', 'western', 'embossed', 'leather', 'boot', 'traditional', 'styling', 'stacked', 'block', 'heel', 'handcrafted', 'western', 'boot', 'offer', 'perfect', 'combo', 'urban', 'cool', 'country', 'charm', 'Ganni']",01E2M23QSFB89SEAMS8K1SQQ50,category,shoe,0,0,0,0,1,0,0,0
6684,107117,126972,01E2M23JG8H9A3WPBJHAQNSSG3,"['schoolboy', 'stripe', 'tee', 'slightly', 'boxy', 'shrunken', 'fit', 'perfect', 'boyish', 'appeal', 'short-sleeve', 'tee', 'cut', 'pima-cotton', 'jersey', 'printed', 'classic', 'stripe', 'coated', 'shimmer', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M23JGN2SDF1KM68ND6SW6B,category,top,0,0,0,0,0,0,0,1
4645,78143,91842,01E2M238ZHXC923EF6GZ724GYW,"['crochet', 'sleeveless', 'cotton', 'blend', 'sweater', 'sunny', 'day', 'still', 'sweater', 'weather', 'delicately', 'designed', 'cotton', 'blend', 'tank', 'done', 'graceful', 'bateau', 'neckline', 'Theory']",01E2M238ZVA4P58HJCARAN5XPB,category,sweater,0,0,0,0,0,1,0,0
3577,62367,72959,01E2M22T1YSTC4KMDN8NVQBNJQ,"['croc', 'embossed', 'leather', 'box', 'bag', 'structured', 'silhouette', 'handcrafted', 'bag', 'sized', 'carry', 'essential', 'complemented', 'signature', 'tortoiseshell', 'acetate', 'accent', 'Ganni']",01E2M22T284FNYRGAH2NVE2MN5,category,accessory,1,0,0,0,0,0,0,0
3389,59636,69518,01E2M22H0WVFCF8ARZ3P61MHFQ,"['le', 'garcon', 'slim', 'boyfriend', 'jean', 'slimmed', 'tailored', 'fit', 'boyfriend', 'jean', 'combine', 'london-derived', 'style', 'quality', 'la', 'denim', 'industry', 'Frame']",01E2M22H18TNSZTZAN014H0SD4,category,bottom,0,0,1,0,0,0,0,0
3555,62037,72553,01E2M22BHJXG51X7R0ZKDB6CCF,"['party', 'snake', 'scale', 'velvet', 'burnout', 'top', 'sheer', 'space', 'left', 'scale', 'offer', 'delicate', 'contrast', 'plush', 'texture', 'keyhole', 'blouse', 'Frame']",01E2M22BJ08E8YT5G2N07XWEWW,category,top,0,0,0,0,0,0,0,1
4492,75969,89112,01E2M1RQMPZ2PHZ9R73KV8WNYZ,"['perfect', 'leopard', 'rain', 'jacket', 'leopard', 'print', 'update', 'best-selling', 'jacket', 'water-resistant', 'fabric', 'flattering', 'elastic', 'bungee', 'waist', 'cute', 'practical', 'hood', 'J.Crew']",01E2M1RQQ41DM06KWY2414290K,category,blazerscoatsjackets,0,1,0,0,0,0,0,0
4181,71399,83661,01E2M1RJS58N1ZSHE9FKVNA6TQ,"['crushed', 'drape', 'skirt', 'gathered', 'pleat', 'curved', 'hem', 'fashion', 'floaty', 'drape', 'easy', 'pull-on', 'skirt', 'relaxed', 'refinement', 'punctuated', 'crushed', 'woven', 'fabrication', 'Vince']",01E2M1RJSJZCY7JB7RDSXB0A6E,category,bottom,0,0,1,0,0,0,0,0
4179,71368,83624,01E2M1R8ZSGKJZKGETM58ZFVNP,"['double', 'v-neck', 'cashmere', 'linen', 'sweater', 'luxe', 'cashmere', 'blended', 'lightweight', 'linen', 'create', 'between-seasons', 'sweater', 'wear', 'repeat', 'Vince']",01E2M1RGBB0KH7Q43DBEZXK32B,category,sweater,0,0,0,0,0,1,0,0
3322,58562,68238,01E2M1QZ3ZAFSBMJQTW2ZGK5PZ,"['le', 'crop', 'mini', 'raw', 'hem', 'bootcut', 'jean', 'frayed', 'hem', 'provide', 'casual-cool', 'finish', 'cropped', 'bootcut', 'jean', 'subtly', 'faded', 'whiskered', 'finish', 'Frame']",01E2M1QZ49GMQ9WBAD6AKD7H2N,category,bottom,0,0,1,0,0,0,0,0
6698,107318,127205,01E2M1QT32EAXZHXBQRS3TTC7R,"['rib', 'mock', 'neck', 'sleeveless', 'top', 'show', 'shoulder', 'ribbed', 'stretch-blend', 'top', 'layer', 'mock-neck', 'style', 'fresh', 'easy', 'look', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M1QT3CQ3GHV2TPC4233WW7,category,top,0,0,0,0,0,0,0,1
4173,71270,83503,01E2M1QNW8RT03Q5QKJZQT2AY4,"['ditsy', 'dot', 'long', 'sleeve', 'silk', 'blend', 'button-up', 'shirt', 'scattering', 'spot', 'animates', 'breezy', 'blouse', 'cut', 'silk-blend', 'chiffon', 'look', 'elegance', 'ease', 'Vince']",01E2M1QNYRQ801YSBQS70T7WYM,category,top,0,0,0,0,0,0,0,1
5099,84541,99855,01E2M1QBH07BRQR7RANTJZQQDJ,"['kita', 'convertible', 'leather', 'backpack', 'Allsaints']",01E2M1QF3TF5MD8AB242G80E9Z,category,accessory,1,0,0,0,0,0,0,0
3285,58006,67574,01E2M1Q6PFVH0PTDZE9EGQPD2N,"['le', 'garcon', 'crop', 'boyfriend', 'jean', 'slimmed', 'tailored', 'fit', 'dark-wash', 'jean', 'feature', 'fading', 'light', 'distressing', 'perfect', 'laid-back', ""had-'em"", 'forever', 'look', 'Frame']",01E2M1Q6PS3CA7MYEPJJPR0PB9,category,bottom,0,0,1,0,0,0,0,0
5137,85028,100441,01E2M1Q2MBFX8B39F00ZJ0MEWG,"['wing', 'printed', 'wool', 'cardigan', 'help', 'cool-weather', 'wardrobe', 'take', 'flight', 'cozy', 'wool', 'cardigan', 'featuring', 'beautifully', 'abstract', 'butterfly-wing', 'pattern', 'Allsaints']",01E2M1Q2MN7YM2A6ZAN6CD3QKP,category,sweater,0,0,0,0,0,1,0,0
4174,71288,83523,01E2M1PEAMYZ2FG9AZTYFJ68P9,"['boiled', 'cashmere', 'funnel', 'neck', 'pullover', 'roomy', 'fit', 'still', 'feel', 'modern', 'refined', 'luxe', 'boiled-cashmere', 'sweater', 'chill-chasing', 'funnel', 'neck', 'Vince']",01E2M1PS2E5XCHVN8N7DQNHFEG,category,sweater,0,0,0,0,0,1,0,0
4378,74286,87109,01E2M1P97KH1QK8F79PP4ZPHM3,"['gingham', 'tweed', 'sheath', 'dress', 'classic', 'sheath', 'dress', 'feature', 'gingham', 'print', 'J.Crew']",01E2M1P97ZPZHY44E2M2NYV00K,category,onepiece,0,0,0,1,0,0,0,0
2843,51124,59343,01E2M1P5391FG4Q5HW6BZMAD56,"['urban', 'moto', 'sweatpants', 'pintucked', 'detailing', 'zippered', 'front', 'pocket', 'detail', 'comfy', 'lounge-ready', 'sweatpants', 'fitted', 'silhouette', 'Alo']",01E2M1P53MVTP2M6JC3XQ0A15Q,category,bottom,0,0,1,0,0,0,0,0
4294,73033,85624,01E2M1NZFEKH285WN1GV0JEHE9,"['oversize', 'belted', 'long', 'sleeve', 'shirtdress', 'shirtdress', 'borrows', 'selectively', 'utility', 'trend', 'slightly', 'oversized', 'cut', 'roomy', 'front', 'pocket', 'movement-friendly', 'side', 'slit', 'Vince']",01E2M1NZFTHFXFVTQ73Y4NYXE8,category,onepiece,0,0,0,1,0,0,0,0
2855,51357,59618,01E2M1NNZJP0J10YSMCR63C5XZ,"['glimpse', 'long', 'sleeve', 'top', 'stay', 'cozy', 'comfortable', 'going', 'workout', 'session', 'soft', 'stretchy', 'long-sleeve', 'top', 'fitted', 'banded', 'hem', 'cuff', 'Alo']",01E2M1PAVB1HN1BMCHHP1J3S07,category,top,0,0,0,0,0,0,0,1
4487,75895,89021,01E2M1NGXW99EVXHYQTEV4H12M,"['pointelle', 'ruffle', 'mock', 'neck', 'sweater', 'ideal', 'transition', 'knit', 'lightweight', 'cotton-crepe', 'sweater', 'make', 'weird-weather', 'dressing', 'breeze', 'J.Crew']",01E2M1NVZ5PWY87ZZY1ZJ4BYHV,category,sweater,0,0,0,0,0,1,0,0
4285,72914,85479,01E2M1NC5JCPD8RNV9G1HX3H46,"['wrap', 'front', 'long', 'sleeve', 'silk', 'blouse', 'lustrous', 'luxuriant', 'gracefully', 'draped', 'blouse', 'cut', 'pure', 'silk', 'long-sleeved', 'silhouette', 'accented', 'spherical', 'tortoise', 'button', 'Vince']",01E2M1NKG41NV42PCGNEQZCACH,category,top,0,0,0,0,0,0,0,1
4609,77643,91230,01E2M1N7BJH2Y5A680CFFC3S9F,"['tracea', 'double', 'breasted', 'blazer', 'recharge', 'power', 'wardrobe', 'timeless', 'jacket', 'italian', 'stretch', 'wool', 'impeccably', 'tailored', 'strong', 'shoulder', 'peaked', 'lapel', 'Theory']",01E2M1N7BY1P7Y7KP9DXXAQ0M2,category,blazerscoatsjackets,0,1,0,0,0,0,0,0
3583,62438,73050,01E2M1N2VMC010804WS6QY6AFP,"['tiger', 'print', 'water', 'repellent', 'biodegradable', 'raincoat', 'fiercely', 'cool', 'eco', 'friendly', 'tiger-striped', 'raincoat', 'made', 'biodegradable', 'plastic', 'part', 'scandinavian', 'brand', 'sustainable', 'effort', 'Ganni']",01E2M1N2W1WK772464G4DHDH4Y,category,blazerscoatsjackets,0,1,0,0,0,0,0,0
2816,50647,58807,01E2M1MYJ1FYVHG2AMXHDMNQSP,"['prism', 'high', 'waist', 'capri', 'high', 'waistband', 'help', 'flatter', 'figure', 'moisture-wicking', 'legging', 'updated', 'cropped', 'length', 'Alo']",01E2M1MYJHE2YBPY4190BYNJ65,category,bottom,0,0,1,0,0,0,0,0
5928,96208,113890,01E2M1MEKJHXXBKHJ94KXAYZE9,"['robinson', 'convertible', 'balloon', 'stripe', 'leather', 'shoulder', 'bag', 'colorful', 'stripe', 'mixed', 'finish', 'add', 'interest', 'structured', 'shoulder', 'bag', 'named', 'tory', 'burch', 'parent', 'buddy', 'reva', 'robinson', 'Tory', 'Burch']",01E2M1MEKXEYEGGKCT746NTVF0,category,accessory,1,0,0,0,0,0,0,0
2772,49970,57995,01E2M1M73WKFT715F5FRCT7J83,"['nisse', 'cotton', 'blend', 'cardigan', 'Brochu', 'Walker']",01E2M1M748H1VZH7KKB7YWW9HH,category,sweater,0,0,0,0,0,1,0,0
5017,83399,98474,01E2M1KP6EWKK6X4D4MNH5JR7R,"['tarun', 'long', 'sleeve', 'merino', 'wool', 'sweater', 'dress', 'first', 'impression', 'deceiving', 'sweater-dress', 'constructed', 'look', 'like', 'two-piece', 'ensemble', 'raglan-sleeve', 'cropped', 'top', 'pleated', 'skirt', 'Allsaints']",01E2M1KP6T3FD1JP13P61QBBEJ,category,onepiece,0,0,0,1,0,0,0,0
5918,96075,113734,01E2M1KHKWE3B378PBJ0DED0J6,"['metal', 'miller', 'flip', 'flop', 'breezy', 'cleanly', 'styled', 'flip-flop', 'feature', 'tory', 'signature', 'double', 'medallion', 'gracing', 'instep', 'Tory', 'Burch']",01E2M1KHM6K1K0BC85J2Q6Y3JS,category,shoe,0,0,0,0,1,0,0,0
4204,71737,84065,01E2M1JY30WJ12Q73QJQDWZZH1,"['tie', 'front', 'wool', 'cashmere', 'tunic', 'sweater', 'slim', 'sash', 'gather', 'warmth', 'easy', 'elegance', 'ribbed', 'tunic', 'sweater', 'knit', 'luxe', 'yarn', 'blend', 'feature', 'wool', 'cashmere', 'Vince']",01E2M1JY5KZMSTD68B4B708MA9,category,sweater,0,0,0,0,0,1,0,0
3374,59387,69215,01E2M1JVN07VJ199ZYM2ZA4443,"['notch', 'collar', 'silk', 'blouse', 'notched-collar', 'blouse', 'fluid', 'silk', 'crêpe', 'de', 'chine', 'make', 'looking', 'put-together', 'totally', 'effortless', 'Frame']",01E2M1JVQSK4YHY9YC9Q0DDQTA,category,top,0,0,0,0,0,0,0,1
2960,53062,61616,01E2M1JKXDKFMF31NBGD2TPHWC,"['aminata', 'mixed', 'animal', 'print', 'long', 'sleeve', 'minidress', 'whole', 'herd', 'animal', 'print', 'enlivens', 'playful', 'dress', 'set', 'billowy', 'sleeve', 'rendered', 'versatile', 'black', 'white', 'Joie']",01E2M1JKXSR9A7C1RRJ3MTRSDP,category,onepiece,0,0,0,1,0,0,0,0
3357,59112,68886,01E2M1J0NCC6AJTNNM6HDB8CFV,"['le', 'crop', 'high', 'waist', 'raw', 'edge', 'mini', 'boot', 'jean', 'high-rise', 'stretch', 'jean', 'cropped', 'bootcut', 'silhouette', 'feature', 'ecru', 'inset', 'waistband', 'pocket', 'inner', 'leg', 'double', 'fresh', 'style', 'Frame']",01E2M1J0P4DY53EM69CM83HKMC,category,bottom,0,0,1,0,0,0,0,0
2913,52348,60768,01E2M1HVHP1PHVPXVDS26KWAVE,"['erola', 'satin', 'jacquard', 'halter', 'neck', 'blouse', 'shoulder-showing', 'top', 'offer', 'tonal', 'paisley', 'pattern', 'swingy', 'cut', 'look', 'equal', 'part', 'classic', 'cool', 'Joie']",01E2M1HVJ2JQB9JM1PD2GMN0F5,category,top,0,0,0,0,0,0,0,1
5126,84878,100259,01E2M1HPTVWNWMRT06WSYX7FAC,"['trace', 'evolution', 'floral', 'print', 'back', 'placket', 't-shirt', 'greyscale', 'floral', 'print', 'add', 'scene-stealing', 'interest', 'crewneck', 't-shirt', 'one', 'trick', 'short', 'sleeve', 'back', 'placket', 'vent', 'hem', 'Allsaints']",01E2M1HPV60TJ1GE620JGTRHN6,category,top,0,0,0,0,0,0,0,1
6671,106924,126744,01E2M1H8ANW6E5WEGR98F0RJTN,"['silk', 'satin', 'bodysuit', 'slippery', 'silk-satin', 'bodysuit', 'stay', 'perfectly', 'tucked', 'throughout', 'night', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M1H8C30WFCXBCRMB85H7CM,category,top,0,0,0,0,0,0,0,1
2800,50395,58504,01E2M1H6BP65NRWVYGDFFMMYVA,"['legion', 'reversible', 'hooded', 'jacket', 'sleek', 'ripstop', 'revers', 'soft', 'fleece', 'hooded', 'jacket', 'feature', 'utilitarian', 'pocket', 'front', 'back', 'sleeve', 'Alo']",01E2M1H6E6DGBEGHBZEHQH641J,category,blazerscoatsjackets,0,1,0,0,0,0,0,0
5117,84765,100119,01E2M1GSMNZY5ATH22QHM5XAPN,"['adrianna', 'faux', 'wrap', 'satin', 'blouse', 'blouse', 'earns', 'spot', 'front', 'closet', 'cut', 'smooth', 'satin', 'drapey', 'faux-wrap', 'front', 'gathered', 'shirttail', 'back', 'Allsaints']",01E2M1GSN3KE7Q2M1KZ0CSKFHJ,category,top,0,0,0,0,0,0,0,1
4692,78798,92686,01E2M1GFNJVDXG8E9D1101MPQ0,"['nina', 'leopard', 'burnout', 'blouse', 'trust', 'animal', 'instinct', 'go', 'leopard-spotted', 'blouse', 'sewn', 'semi-sheer', 'burnout', 'velvet', 'inverted', 'pleat', 'flowing', 'back', ""L'Agence""]",01E2M1GFNXG1VX2D0RERV3TR6R,category,top,0,0,0,0,0,0,0,1
3534,61704,72149,01E2M1G5T96HFM8XTP3NEJNSJ2,"['le', 'high', 'step', 'hem', 'crop', 'skinny', 'jean', 'raw-cropped', 'step', 'hem', 'draw', 'eye', 'fabulous', 'footwear', 'figure-sculpting', 'jean', 'cut', 'soft', 'vintage-wash', 'stretch', 'denim', 'Frame']",01E2M1G5TQZ1XSY9SMBE3RTKXN,category,bottom,0,0,1,0,0,0,0,0
3546,61885,72367,01E2M1FQ5TDNC36BJRQR3ZFVEG,"['le', 'high', 'skinny', 'jean', 'made', 'premium', 'denim', 'la', 'heart', 'denim', 'industry', 'sophisticated', 'jean', 'offer', 'modern', 'take', 'style', 'high', 'rise', 'skinny', 'fit', 'Frame']",01E2M1FQ6D6QYNAPVNE081BWPT,category,bottom,0,0,1,0,0,0,0,0
5740,93726,110986,01E2M1FJ9285KBF1873MA1461Z,"['short', 'sleeve', 'puff', 'sweatshirt', 'designer', 'emily', 'current', 'meritt', 'elliott', 'puffed', 'sleeve', 'one', 'favorite', 'sweatshirt', 'playful', 'look', 'The', 'Great.']",01E2M1FJ9E1NH8PSKMHYEKXRA9,category,sweatshirthoodie,0,0,0,0,0,0,1,0
5792,94363,111738,01E2M1F3TW0EE5JNYAJJ0V0K96,"['large', 'lee', 'radziwill', 'leather', 'bag', 'inspired', 'named', 'style', 'icon', 'lee', 'radziwill', 'spacious', 'structured', 'satchel', 'shaped', 'smooth', 'leather', 'hand-painted', 'edge', 'Tory', 'Burch']",01E2M1F8Q6ANTAZAXHNVB8EK6H,category,accessory,1,0,0,0,0,0,0,0
5731,93588,110823,01E2M1EG4MSHZKH4CXX1HN00Y7,"['sleeveless', 'crewneck', 'tank', 'design', 'duo', 'emily', 'current', 'meritt', 'elliott', 'took', 'inspiration', 'favorite', 'vintage', 'motorcycle', 'tee', 'create', 'supersoft', 'sleeveless', 'top', 'The', 'Great.']",01E2M1EG6QTCM7C7F9M3DB4SFM,category,top,0,0,0,0,0,0,0,1
5915,96035,113686,01E2M1E6DZ00R7WVHV7Y4H40XY,"['gemini', 'jacquard', 'nonstretch', 'denim', 'wide', 'leg', 'trouser', 'denim', 'day', 'differently', 'sweeping', 'jean', 'tied', 'waist', 'covered', 'whimsical', 'pattern', 'chain-links', 'punctuated', 'delicate', 'blossom', 'Tory', 'Burch']",01E2M1E6EDNA8T7PF56KN1NARX,category,bottom,0,0,1,0,0,0,0,0
2778,50055,58098,01E2M1DWH5F700BZDDSVB7P4B9,"['alvino', 'balloon', 'sleeve', 'hooded', 'sweater', 'knit', 'look', 'like', 'homemade', 'love', 'yummy', 'sweater', 'includes', 'wool', 'cashmere', 'yarn', 'keep', 'cozy', 'roomy', 'hood', 'billowing', 'sleeve', 'Brochu', 'Walker']",01E2M1DWHHXWX9C0ZWBTP28NHT,category,sweatshirthoodie,0,0,0,0,0,0,1,0
4465,75594,88659,01E2M1DR5SZWS0J0PFTKG4KA3V,"['everyday', 'chambray', 'shirt', 'shirt', 'likely', 'reaching', 'day', 'year', 'cut', 'perfect', 'not-too', 'tight', 'not-too', 'loose', 'fit', 'cotton', 'chambray', 'J.Crew']",01E2M1DR65ETPP5CZFF0NQRXE5,category,top,0,0,0,0,0,0,0,1
4688,78732,92603,01E2M1DE142MNQGZVS1BDSDSK6,"['nina', 'leopard', 'print', 'silk', 'blouse', 'trust', 'animal', 'instinct', 'go', 'leopard-spotted', 'silk', 'georgette', 'blouse', 'eased', 'inverted', 'pleat', 'flowing', 'back', ""L'Agence""]",01E2M1DE1HXYCTHA410S9NB4P5,category,top,0,0,0,0,0,0,0,1
