,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,coldweather,daytonight,nightout,vacation,weekend,work,workout
11317,79285,93294,01E2M2AEACAXH2DCW50PV5VBNX,"['cory', 'tee', 'slightly', 'wider', 'crewneck', 'modernizes', 'slim-fitting', 'staple', 'tee', 'made', 'supersoft', 'cotton', 'lightweight', 'feel', ""L'Agence""]",01E2M2AEAPD4FDGXMNS9FKP4PX,occasion,daytonight,0,1,0,0,0,0,0
15595,107646,127583,01E2M2A9MXTB9193C3VPAQBVAA,"['tuck', 'detail', 'sleeveless', 't-shirt', 'delicate', 'gathering', 'nip', 'waist', 'sleeveless', 't-shirt', 'made', 'atm', 'soft', 'stretchy', 'peruvian', 'pima', 'cotton', 'jersey', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M2ADW6D1VM0YMHVES5WZM0,occasion,daytonight,0,1,0,0,0,0,0
7758,58045,67621,01E2M29ZRPX7N1CBYEW2322Z3P,"['classic', 'crew', 'linen', 'tee', 'solid', 'hue', 'classic', 'fit', 'lightweight', 'linen', 'tee', 'ideal', 'choice', 'easy', 'warm-weather', 'style', 'Frame']",01E2M29ZS150KHV2XNQDYJ5W1J,occasion,weekend,0,0,0,0,1,0,0
7936,58932,68673,01E2M29V3MQSH4GTAG7EKC0C6N,"['le', 'high', 'ankle', 'skinny', 'jean', 'raw', 'frayed', 'hem', 'provide', 'cool', 'update', 'ankle-grazing', 'skinny', 'jean', 'fashioned', 'comfortable', 'stretch', 'denim', 'Frame']",01E2M29V76248M98DPPK0J9DVP,occasion,weekend,0,0,0,0,1,0,0
12162,84792,100151,01E2M29HB12VKD8WWJ5XP3S862,"['small', 'kepi', 'east', 'west', 'leather', 'tote', 'whipstitched', 'trim', 'trailing', 'tassel', 'bring', 'touch', 'boho-chic', 'style', 'sleek', 'leather', 'tote', 'sized', 'hold', 'laptop', 'daily', 'essential', 'Allsaints']",01E2M29XHPQ2F976V5SH0B7NN7,occasion,weekend,0,0,0,0,1,0,0
7050,52330,60743,01E2M28EXXC49KCDTBG5Q9C3FR,"['talma', 'shirtdress', 'light', 'flowy', 'shirtdress', 'cut', 'show', 'long', 'length', 'leg', 'get', 'chic', 'sophistication', 'bold', 'animal', 'print', 'Joie']",01E2M28EYAJ602N9H1SQHGG5QY,occasion,nightout,0,0,1,0,0,0,0
6868,50668,58831,01E2M28A6F249AG1WSZXET8XBT,"['airlift', 'high', 'waist', 'legging', 'workout', 'legging', 'second-skin', 'fit', 'feature', 'smooth', 'flatlock', 'seam', 'extra-wide', 'waistband', 'worn', 'high', 'folded', 'Alo']",01E2M28J9GZB2FWP2YZPHH6EYA,occasion,workout,0,0,0,0,0,0,1
13827,96024,113672,01E2M27V8GCCM97DAH4Z2CD662,"['convertible', 'smocked', 'cover-up', 'dress', 'dress', 'pair', 'smocked', 'top', 'flowy', 'skirt', 'cover-up', 'need', 'pack', 'tropical', 'getaway', 'Tory', 'Burch']",01E2M27V8XDRYDSCXVWQCP9FY8,occasion,vacation,0,0,0,1,0,0,0
9295,67642,79167,01E2M27HJ7KQFTMD7REN4A3N99,"['shiloh', 'pleated', 'short', 'crisp', 'pleat', 'give', 'longline', 'short', 'tailored', 'menswear-inspired', 'feel', 'Staud']",01E2M27HJKSVPEKJZ2TN2GRQ4P,occasion,daytonight,0,1,0,0,0,0,0
8442,61685,72127,01E2M277VDNHFHF7ZDH4HV4EKS,"['small', 'spotted', 'genuine', 'calf', 'hair', 'belt', 'skinny', 'belt', 'done', 'spotted', 'calf', 'hair', 'put', 'fierce', 'finishing', 'touch', 'look', 'Frame']",01E2M277WS5NC09GV72768VCVN,occasion,coldweather,1,0,0,0,0,0,0
12160,84779,100136,01E2M26Y1DQ4QS8JVWP6ASZJ17,"['valeria', 'studded', 'pointed', 'toe', 'bootie', 'polished', 'pin-dot', 'stud', 'create', 'cap-toe', 'design', 'sharp', 'sleek', 'boot', 'featuring', 'diagonal', 'zip', 'stiletto', 'heel', 'steep', 'curve', 'Allsaints']",01E2M26Y3V5QNWCR0QCVVPN04Q,occasion,nightout,0,0,1,0,0,0,0
8604,62836,73555,01E2M26S4G1JVWZVPYBRY38FZQ,"['leopard', 'print', 'asymmetrical', 'denim', 'wrap', 'skirt', 'loud', 'leopard', 'spot', 'inject', 'fierce', 'attitude', 'nonstretch-denim', 'skirt', 'cut', 'cool', 'asymmetrical', 'silhouette', 'belt-cinched', 'paperbag', 'waist', 'Ganni']",01E2M26S4WT5DZVD533EPAEB3C,occasion,daytonight,0,1,0,0,0,0,0
11037,77371,90903,01E2M26MBQ5ZETXE6AQ6WDE7S9,"['classic', 'stretch', 'wool', 'jacket', 'put', 'pop', 'polish', 'outfit', 'addition', 'classically', 'tailored', 'blazer', 'cut', 'seasonless', 'stretch', 'wool', 'Theory']",01E2M26MC26NG42SDEV5EHNMSR,occasion,work,0,0,0,0,0,1,0
15474,106907,126722,01E2M267PT5TQP7BY5DA95S66W,"['wool', 'blend', 'cable', 'knit', 'skirt', 'aran', 'cable', 'stitching', 'add', 'cozy', 'dimension', 'wool-blend', 'sweater-skirt', 'knit', 'bit', 'curve-hugging', 'stretch', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M267Q62437023RA3C8S82N,occasion,work,0,0,0,0,0,1,0
11195,78398,92160,01E2M25PWD92YR0R19AZK9RMKH,"['crop', 'crochet', 'cardigan', 'luxuriously', 'soft', 'cardigan', 'beautiful', 'crocheting', 'take', 'morning', 'meeting', 'midnight', 'cocktail', 'style', 'Theory']",01E2M25PWQACZ9QT65EXSD2ZW0,occasion,daytonight,0,1,0,0,0,0,0
6892,50899,59094,01E2M25DM0G8QT6M4D5BA7A4JX,"['high', 'waist', 'cargo', 'legging', 'keep', 'fitness', 'momentum', 'going', 'cargo-style', 'legging', 'made', 'soft', 'stretchy', 'fabric', 'Alo']",01E2M25DMC7BTRD6JJFXWSRZFB,occasion,workout,0,0,0,0,0,0,1
7608,57202,66620,01E2M253EZ17SC304VSV26RFTX,"['le', 'vintage', 'bermuda', 'short', 'figure-hugging', 'bermuda', 'short', 'hint', 'comfy', 'stretch', 'feature', 'fraying', 'hem', 'distressing', 'throughout', 'casual', 'lived-in', 'feel', 'Frame']",01E2M253HKY4BB3Q39K2PYWBM4,occasion,weekend,0,0,0,0,1,0,0
7927,58864,68593,01E2M241545BMTGDTFZ6S4G3WH,"['puff', 'shoulder', 'cotton', 'cashmere', 'sweater', 'pillowy', 'puffed', 'shoulder', 'sweeten', 'cozy', 'sweater', 'kissed', 'cashmere', 'softness', 'Frame']",01E2M2415ERCV1HDNX64B3F8FS,occasion,daytonight,0,1,0,0,0,0,0
13822,95989,113630,01E2M23WDMNR9KSP77N2EBNR37,"['penelope', 'mid', 'cap', 'toe', 'pump', 'grosgrain-trimmed', 'patent', 'cap', 'toe', 'polish', 'look', 'mid-height', 'pump', 'branded', 'discreet', 't-logo', 'hardware', 'heel', 'Tory', 'Burch']",01E2M23WDZ009D1R1QY6T797P5,occasion,work,0,0,0,0,0,1,0
8534,62279,72848,01E2M23QS1EPGCBWQPYX04WJKJ,"['short', 'western', 'embossed', 'leather', 'boot', 'traditional', 'styling', 'stacked', 'block', 'heel', 'handcrafted', 'western', 'boot', 'offer', 'perfect', 'combo', 'urban', 'cool', 'country', 'charm', 'Ganni']",01E2M23QSFB89SEAMS8K1SQQ50,occasion,daytonight,0,1,0,0,0,0,0
15511,107125,126981,01E2M23JG8H9A3WPBJHAQNSSG3,"['schoolboy', 'stripe', 'tee', 'slightly', 'boxy', 'shrunken', 'fit', 'perfect', 'boyish', 'appeal', 'short-sleeve', 'tee', 'cut', 'pima-cotton', 'jersey', 'printed', 'classic', 'stripe', 'coated', 'shimmer', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M23JGN2SDF1KM68ND6SW6B,occasion,weekend,0,0,0,0,1,0,0
11156,78148,91849,01E2M238ZHXC923EF6GZ724GYW,"['crochet', 'sleeveless', 'cotton', 'blend', 'sweater', 'sunny', 'day', 'still', 'sweater', 'weather', 'delicately', 'designed', 'cotton', 'blend', 'tank', 'done', 'graceful', 'bateau', 'neckline', 'Theory']",01E2M238ZVA4P58HJCARAN5XPB,occasion,work,0,0,0,0,0,1,0
8543,62358,72948,01E2M22T1YSTC4KMDN8NVQBNJQ,"['croc', 'embossed', 'leather', 'box', 'bag', 'structured', 'silhouette', 'handcrafted', 'bag', 'sized', 'carry', 'essential', 'complemented', 'signature', 'tortoiseshell', 'acetate', 'accent', 'Ganni']",01E2M22T284FNYRGAH2NVE2MN5,occasion,daytonight,0,1,0,0,0,0,0
8088,59628,69509,01E2M22H0WVFCF8ARZ3P61MHFQ,"['le', 'garcon', 'slim', 'boyfriend', 'jean', 'slimmed', 'tailored', 'fit', 'boyfriend', 'jean', 'combine', 'london-derived', 'style', 'quality', 'la', 'denim', 'industry', 'Frame']",01E2M22H18TNSZTZAN014H0SD4,occasion,daytonight,0,1,0,0,0,0,0
8505,62035,72551,01E2M22BHJXG51X7R0ZKDB6CCF,"['party', 'snake', 'scale', 'velvet', 'burnout', 'top', 'sheer', 'space', 'left', 'scale', 'offer', 'delicate', 'contrast', 'plush', 'texture', 'keyhole', 'blouse', 'Frame']",01E2M22BJ08E8YT5G2N07XWEWW,occasion,daytonight,0,1,0,0,0,0,0
10839,75964,89105,01E2M1RQMPZ2PHZ9R73KV8WNYZ,"['perfect', 'leopard', 'rain', 'jacket', 'leopard', 'print', 'update', 'best-selling', 'jacket', 'water-resistant', 'fabric', 'flattering', 'elastic', 'bungee', 'waist', 'cute', 'practical', 'hood', 'J.Crew']",01E2M1RQQ41DM06KWY2414290K,occasion,nightout,0,0,1,0,0,0,0
10044,71394,83655,01E2M1RJS58N1ZSHE9FKVNA6TQ,"['crushed', 'drape', 'skirt', 'gathered', 'pleat', 'curved', 'hem', 'fashion', 'floaty', 'drape', 'easy', 'pull-on', 'skirt', 'relaxed', 'refinement', 'punctuated', 'crushed', 'woven', 'fabrication', 'Vince']",01E2M1RJSJZCY7JB7RDSXB0A6E,occasion,nightout,0,0,1,0,0,0,0
10036,71372,83631,01E2M1R8ZSGKJZKGETM58ZFVNP,"['double', 'v-neck', 'cashmere', 'linen', 'sweater', 'luxe', 'cashmere', 'blended', 'lightweight', 'linen', 'create', 'between-seasons', 'sweater', 'wear', 'repeat', 'Vince']",01E2M1RGBB0KH7Q43DBEZXK32B,occasion,daytonight,0,1,0,0,0,0,0
7857,58555,68228,01E2M1QZ3ZAFSBMJQTW2ZGK5PZ,"['le', 'crop', 'mini', 'raw', 'hem', 'bootcut', 'jean', 'frayed', 'hem', 'provide', 'casual-cool', 'finish', 'cropped', 'bootcut', 'jean', 'subtly', 'faded', 'whiskered', 'finish', 'Frame']",01E2M1QZ49GMQ9WBAD6AKD7H2N,occasion,daytonight,0,1,0,0,0,0,0
15543,107322,127209,01E2M1QT32EAXZHXBQRS3TTC7R,"['rib', 'mock', 'neck', 'sleeveless', 'top', 'show', 'shoulder', 'ribbed', 'stretch-blend', 'top', 'layer', 'mock-neck', 'style', 'fresh', 'easy', 'look', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M1QT3CQ3GHV2TPC4233WW7,occasion,daytonight,0,1,0,0,0,0,0
10014,71275,83509,01E2M1QNW8RT03Q5QKJZQT2AY4,"['ditsy', 'dot', 'long', 'sleeve', 'silk', 'blend', 'button-up', 'shirt', 'scattering', 'spot', 'animates', 'breezy', 'blouse', 'cut', 'silk-blend', 'chiffon', 'look', 'elegance', 'ease', 'Vince']",01E2M1QNYRQ801YSBQS70T7WYM,occasion,daytonight,0,1,0,0,0,0,0
12119,84534,99846,01E2M1QBH07BRQR7RANTJZQQDJ,"['kita', 'convertible', 'leather', 'backpack', 'Allsaints']",01E2M1QF3TF5MD8AB242G80E9Z,occasion,daytonight,0,1,0,0,0,0,0
7747,57995,67560,01E2M1Q6PFVH0PTDZE9EGQPD2N,"['le', 'garcon', 'crop', 'boyfriend', 'jean', 'slimmed', 'tailored', 'fit', 'dark-wash', 'jean', 'feature', 'fading', 'light', 'distressing', 'perfect', 'laid-back', ""had-'em"", 'forever', 'look', 'Frame']",01E2M1Q6PS3CA7MYEPJJPR0PB9,occasion,daytonight,0,1,0,0,0,0,0
12195,85025,100436,01E2M1Q2MBFX8B39F00ZJ0MEWG,"['wing', 'printed', 'wool', 'cardigan', 'help', 'cool-weather', 'wardrobe', 'take', 'flight', 'cozy', 'wool', 'cardigan', 'featuring', 'beautifully', 'abstract', 'butterfly-wing', 'pattern', 'Allsaints']",01E2M1Q2MN7YM2A6ZAN6CD3QKP,occasion,weekend,0,0,0,0,1,0,0
10016,71283,83518,01E2M1PEAMYZ2FG9AZTYFJ68P9,"['boiled', 'cashmere', 'funnel', 'neck', 'pullover', 'roomy', 'fit', 'still', 'feel', 'modern', 'refined', 'luxe', 'boiled-cashmere', 'sweater', 'chill-chasing', 'funnel', 'neck', 'Vince']",01E2M1PEAY3NZ2QMFVZHBCSCSK,occasion,weekend,0,0,0,0,1,0,0
10562,74275,87094,01E2M1P97KH1QK8F79PP4ZPHM3,"['gingham', 'tweed', 'sheath', 'dress', 'classic', 'sheath', 'dress', 'feature', 'gingham', 'print', 'J.Crew']",01E2M1P97ZPZHY44E2M2NYV00K,occasion,work,0,0,0,0,0,1,0
6918,51121,59340,01E2M1P5391FG4Q5HW6BZMAD56,"['urban', 'moto', 'sweatpants', 'pintucked', 'detailing', 'zippered', 'front', 'pocket', 'detail', 'comfy', 'lounge-ready', 'sweatpants', 'fitted', 'silhouette', 'Alo']",01E2M1P53MVTP2M6JC3XQ0A15Q,occasion,workout,0,0,0,0,0,0,1
10340,73025,85614,01E2M1NZFEKH285WN1GV0JEHE9,"['oversize', 'belted', 'long', 'sleeve', 'shirtdress', 'shirtdress', 'borrows', 'selectively', 'utility', 'trend', 'slightly', 'oversized', 'cut', 'roomy', 'front', 'pocket', 'movement-friendly', 'side', 'slit', 'Vince']",01E2M1NZFTHFXFVTQ73Y4NYXE8,occasion,work,0,0,0,0,0,1,0
6942,51342,59602,01E2M1NNZJP0J10YSMCR63C5XZ,"['glimpse', 'long', 'sleeve', 'top', 'stay', 'cozy', 'comfortable', 'going', 'workout', 'session', 'soft', 'stretchy', 'long-sleeve', 'top', 'fitted', 'banded', 'hem', 'cuff', 'Alo']",01E2M1PE0NMX6G05P1NS55XVGM,occasion,workout,0,0,0,0,0,0,1
10822,75893,89019,01E2M1NGXW99EVXHYQTEV4H12M,"['pointelle', 'ruffle', 'mock', 'neck', 'sweater', 'ideal', 'transition', 'knit', 'lightweight', 'cotton-crepe', 'sweater', 'make', 'weird-weather', 'dressing', 'breeze', 'J.Crew']",01E2M1P191VB092J10KQCAQVA7,occasion,daytonight,0,1,0,0,0,0,0
10317,72904,85466,01E2M1NC5JCPD8RNV9G1HX3H46,"['wrap', 'front', 'long', 'sleeve', 'silk', 'blouse', 'lustrous', 'luxuriant', 'gracefully', 'draped', 'blouse', 'cut', 'pure', 'silk', 'long-sleeved', 'silhouette', 'accented', 'spherical', 'tortoise', 'button', 'Vince']",01E2M1NC5YC9BCRXTHGRQN96TP,occasion,daytonight,0,1,0,0,0,0,0
11077,77650,91240,01E2M1N7BJH2Y5A680CFFC3S9F,"['tracea', 'double', 'breasted', 'blazer', 'recharge', 'power', 'wardrobe', 'timeless', 'jacket', 'italian', 'stretch', 'wool', 'impeccably', 'tailored', 'strong', 'shoulder', 'peaked', 'lapel', 'Theory']",01E2M1N7BY1P7Y7KP9DXXAQ0M2,occasion,work,0,0,0,0,0,1,0
8551,62441,73053,01E2M1N2VMC010804WS6QY6AFP,"['tiger', 'print', 'water', 'repellent', 'biodegradable', 'raincoat', 'fiercely', 'cool', 'eco', 'friendly', 'tiger-striped', 'raincoat', 'made', 'biodegradable', 'plastic', 'part', 'scandinavian', 'brand', 'sustainable', 'effort', 'Ganni']",01E2M1N2W1WK772464G4DHDH4Y,occasion,coldweather,1,0,0,0,0,0,0
6866,50651,58811,01E2M1MYJ1FYVHG2AMXHDMNQSP,"['prism', 'high', 'waist', 'capri', 'high', 'waistband', 'help', 'flatter', 'figure', 'moisture-wicking', 'legging', 'updated', 'cropped', 'length', 'Alo']",01E2M1MYJHE2YBPY4190BYNJ65,occasion,workout,0,0,0,0,0,0,1
13853,96207,113889,01E2M1MEKJHXXBKHJ94KXAYZE9,"['robinson', 'convertible', 'balloon', 'stripe', 'leather', 'shoulder', 'bag', 'colorful', 'stripe', 'mixed', 'finish', 'add', 'interest', 'structured', 'shoulder', 'bag', 'named', 'tory', 'burch', 'parent', 'buddy', 'reva', 'robinson', 'Tory', 'Burch']",01E2M1MEKXEYEGGKCT746NTVF0,occasion,weekend,0,0,0,0,1,0,0
6765,49968,57993,01E2M1M73WKFT715F5FRCT7J83,"['nisse', 'cotton', 'blend', 'cardigan', 'Brochu', 'Walker']",01E2M1M748H1VZH7KKB7YWW9HH,occasion,weekend,0,0,0,0,1,0,0
11933,83400,98476,01E2M1KP6EWKK6X4D4MNH5JR7R,"['tarun', 'long', 'sleeve', 'merino', 'wool', 'sweater', 'dress', 'first', 'impression', 'deceiving', 'sweater-dress', 'constructed', 'look', 'like', 'two-piece', 'ensemble', 'raglan-sleeve', 'cropped', 'top', 'pleated', 'skirt', 'Allsaints']",01E2M1KP6T3FD1JP13P61QBBEJ,occasion,coldweather,1,0,0,0,0,0,0
13834,96085,113744,01E2M1KHKWE3B378PBJ0DED0J6,"['metal', 'miller', 'flip', 'flop', 'breezy', 'cleanly', 'styled', 'flip-flop', 'feature', 'tory', 'signature', 'double', 'medallion', 'gracing', 'instep', 'Tory', 'Burch']",01E2M1MV4G4TFEKKMXMBSCPZ7K,occasion,weekend,0,0,0,0,1,0,0
10103,71733,84060,01E2M1JY30WJ12Q73QJQDWZZH1,"['tie', 'front', 'wool', 'cashmere', 'tunic', 'sweater', 'slim', 'sash', 'gather', 'warmth', 'easy', 'elegance', 'ribbed', 'tunic', 'sweater', 'knit', 'luxe', 'yarn', 'blend', 'feature', 'wool', 'cashmere', 'Vince']",01E2M1K4V205KHFMGAJMWEGS8S,occasion,weekend,0,0,0,0,1,0,0
8033,59390,69219,01E2M1JVN07VJ199ZYM2ZA4443,"['notch', 'collar', 'silk', 'blouse', 'notched-collar', 'blouse', 'fluid', 'silk', 'crêpe', 'de', 'chine', 'make', 'looking', 'put-together', 'totally', 'effortless', 'Frame']",01E2M1JVQSK4YHY9YC9Q0DDQTA,occasion,nightout,0,0,1,0,0,0,0
7150,53061,61613,01E2M1JKXDKFMF31NBGD2TPHWC,"['aminata', 'mixed', 'animal', 'print', 'long', 'sleeve', 'minidress', 'whole', 'herd', 'animal', 'print', 'enlivens', 'playful', 'dress', 'set', 'billowy', 'sleeve', 'rendered', 'versatile', 'black', 'white', 'Joie']",01E2M1JKXSR9A7C1RRJ3MTRSDP,occasion,nightout,0,0,1,0,0,0,0
7977,59110,68884,01E2M1J0NCC6AJTNNM6HDB8CFV,"['le', 'crop', 'high', 'waist', 'raw', 'edge', 'mini', 'boot', 'jean', 'high-rise', 'stretch', 'jean', 'cropped', 'bootcut', 'silhouette', 'feature', 'ecru', 'inset', 'waistband', 'pocket', 'inner', 'leg', 'double', 'fresh', 'style', 'Frame']",01E2M1J0P4DY53EM69CM83HKMC,occasion,nightout,0,0,1,0,0,0,0
7052,52344,60763,01E2M1HVHP1PHVPXVDS26KWAVE,"['erola', 'satin', 'jacquard', 'halter', 'neck', 'blouse', 'shoulder-showing', 'top', 'offer', 'tonal', 'paisley', 'pattern', 'swingy', 'cut', 'look', 'equal', 'part', 'classic', 'cool', 'Joie']",01E2M1HVJ2JQB9JM1PD2GMN0F5,occasion,nightout,0,0,1,0,0,0,0
12176,84875,100256,01E2M1HPTVWNWMRT06WSYX7FAC,"['trace', 'evolution', 'floral', 'print', 'back', 'placket', 't-shirt', 'greyscale', 'floral', 'print', 'add', 'scene-stealing', 'interest', 'crewneck', 't-shirt', 'one', 'trick', 'short', 'sleeve', 'back', 'placket', 'vent', 'hem', 'Allsaints']",01E2M1HPV60TJ1GE620JGTRHN6,occasion,vacation,0,0,0,1,0,0,0
15477,106920,126739,01E2M1H8ANW6E5WEGR98F0RJTN,"['silk', 'satin', 'bodysuit', 'slippery', 'silk-satin', 'bodysuit', 'stay', 'perfectly', 'tucked', 'throughout', 'night', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M1H8C30WFCXBCRMB85H7CM,occasion,daytonight,0,1,0,0,0,0,0
6842,50391,58499,01E2M1H6BP65NRWVYGDFFMMYVA,"['legion', 'reversible', 'hooded', 'jacket', 'sleek', 'ripstop', 'revers', 'soft', 'fleece', 'hooded', 'jacket', 'feature', 'utilitarian', 'pocket', 'front', 'back', 'sleeve', 'Alo']",01E2M1H6E6DGBEGHBZEHQH641J,occasion,workout,0,0,0,0,0,0,1
12158,84768,100123,01E2M1GSMNZY5ATH22QHM5XAPN,"['adrianna', 'faux', 'wrap', 'satin', 'blouse', 'blouse', 'earns', 'spot', 'front', 'closet', 'cut', 'smooth', 'satin', 'drapey', 'faux-wrap', 'front', 'gathered', 'shirttail', 'back', 'Allsaints']",01E2M1GSN3KE7Q2M1KZ0CSKFHJ,occasion,work,0,0,0,0,0,1,0
11250,78793,92680,01E2M1GFNJVDXG8E9D1101MPQ0,"['nina', 'leopard', 'burnout', 'blouse', 'trust', 'animal', 'instinct', 'go', 'leopard-spotted', 'blouse', 'sewn', 'semi-sheer', 'burnout', 'velvet', 'inverted', 'pleat', 'flowing', 'back', ""L'Agence""]",01E2M1GFNXG1VX2D0RERV3TR6R,occasion,weekend,0,0,0,0,1,0,0
8446,61705,72150,01E2M1G5T96HFM8XTP3NEJNSJ2,"['le', 'high', 'step', 'hem', 'crop', 'skinny', 'jean', 'raw-cropped', 'step', 'hem', 'draw', 'eye', 'fabulous', 'footwear', 'figure-sculpting', 'jean', 'cut', 'soft', 'vintage-wash', 'stretch', 'denim', 'Frame']",01E2M1G5TQZ1XSY9SMBE3RTKXN,occasion,daytonight,0,1,0,0,0,0,0
8481,61884,72366,01E2M1FQ5TDNC36BJRQR3ZFVEG,"['le', 'high', 'skinny', 'jean', 'made', 'premium', 'denim', 'la', 'heart', 'denim', 'industry', 'sophisticated', 'jean', 'offer', 'modern', 'take', 'style', 'high', 'rise', 'skinny', 'fit', 'Frame']",01E2M1FQ6D6QYNAPVNE081BWPT,occasion,weekend,0,0,0,0,1,0,0
13497,93727,110987,01E2M1FJ9285KBF1873MA1461Z,"['short', 'sleeve', 'puff', 'sweatshirt', 'designer', 'emily', 'current', 'meritt', 'elliott', 'puffed', 'sleeve', 'one', 'favorite', 'sweatshirt', 'playful', 'look', 'The', 'Great.']",01E2M1FJ9E1NH8PSKMHYEKXRA9,occasion,weekend,0,0,0,0,1,0,0
13588,94365,111742,01E2M1F3TW0EE5JNYAJJ0V0K96,"['large', 'lee', 'radziwill', 'leather', 'bag', 'inspired', 'named', 'style', 'icon', 'lee', 'radziwill', 'spacious', 'structured', 'satchel', 'shaped', 'smooth', 'leather', 'hand-painted', 'edge', 'Tory', 'Burch']",01E2M1F3V6N0H3K19K5QC5EV31,occasion,weekend,0,0,0,0,1,0,0
13479,93578,110812,01E2M1EG4MSHZKH4CXX1HN00Y7,"['sleeveless', 'crewneck', 'tank', 'design', 'duo', 'emily', 'current', 'meritt', 'elliott', 'took', 'inspiration', 'favorite', 'vintage', 'motorcycle', 'tee', 'create', 'supersoft', 'sleeveless', 'top', 'The', 'Great.']",01E2M1EG6QTCM7C7F9M3DB4SFM,occasion,weekend,0,0,0,0,1,0,0
13828,96029,113679,01E2M1E6DZ00R7WVHV7Y4H40XY,"['gemini', 'jacquard', 'nonstretch', 'denim', 'wide', 'leg', 'trouser', 'denim', 'day', 'differently', 'sweeping', 'jean', 'tied', 'waist', 'covered', 'whimsical', 'pattern', 'chain-links', 'punctuated', 'delicate', 'blossom', 'Tory', 'Burch']",01E2M1E6EDNA8T7PF56KN1NARX,occasion,daytonight,0,1,0,0,0,0,0
6787,50053,58096,01E2M1DWH5F700BZDDSVB7P4B9,"['alvino', 'balloon', 'sleeve', 'hooded', 'sweater', 'knit', 'look', 'like', 'homemade', 'love', 'yummy', 'sweater', 'includes', 'wool', 'cashmere', 'yarn', 'keep', 'cozy', 'roomy', 'hood', 'billowing', 'sleeve', 'Brochu', 'Walker']",01E2M1DWHHXWX9C0ZWBTP28NHT,occasion,coldweather,1,0,0,0,0,0,0
10779,75595,88660,01E2M1DR5SZWS0J0PFTKG4KA3V,"['everyday', 'chambray', 'shirt', 'shirt', 'likely', 'reaching', 'day', 'year', 'cut', 'perfect', 'not-too', 'tight', 'not-too', 'loose', 'fit', 'cotton', 'chambray', 'J.Crew']",01E2M1DR65ETPP5CZFF0NQRXE5,occasion,daytonight,0,1,0,0,0,0,0
11242,78740,92613,01E2M1DE142MNQGZVS1BDSDSK6,"['nina', 'leopard', 'print', 'silk', 'blouse', 'trust', 'animal', 'instinct', 'go', 'leopard-spotted', 'silk', 'georgette', 'blouse', 'eased', 'inverted', 'pleat', 'flowing', 'back', ""L'Agence""]",01E2M1DE1HXYCTHA410S9NB4P5,occasion,weekend,0,0,0,0,1,0,0
11059,77527,91091,01E2M1CNM25RTZSZKM5E513BZ0,"['featherweight', 'cashmere', 'sweater', 'classic', 'tee-style', 'shell', 'choice', 'fresh', 'hue', 'span', 'season', 'exceptionally', 'light', 'knit', 'cozy-luxe', 'cashmere', 'Theory']",01E2M1CNMK7YWJ6NH3G5W3WH4Y,occasion,daytonight,0,1,0,0,0,0,0
11110,77851,91480,01E2M1C6V6G2VD1EX5FQTQZE4V,"['stripe', 'woven', 'shirt', 'elastic', 'waist', 'add', 'extra', 'hint', 'structure', 'crisply', 'striped', 'short-sleeve', 'shirt', 'topped', 'smart', 'spread', 'collar', 'Theory']",01E2M1C6VGTX625669A06CA375,occasion,work,0,0,0,0,0,1,0
9957,71034,83215,01E2M1BX3SA7KJKMPSDG9P8YY5,"['boxy', 'button-up', 'blouse', 'dropped', 'shoulder', 'oversized', 'fit', 'give', 'versatile', 'chic', 'blouse', 'decidedly', 'laid-back', 'feel', 'perfect', 'everyday', 'wear', 'Vince']",01E2M1BX5TQ91DX127DC7SP4FR,occasion,work,0,0,0,0,0,1,0
10115,71804,84150,01E2M1B9W1RQK446VGPK9TXGNJ,"['hazy', 'plaid', 'cami', 'dress', 'vacation-ready', 'vibe', 'free-flowing', 'dress', 'patterned', 'whispery', 'plaid', 'cut', 'gloriously', 'rumpled', 'fabric', 'Vince']",01E2M1B9WFC2SHWQZNZ7NT8NDN,occasion,weekend,0,0,0,0,1,0,0
7801,58288,67910,01E2M1B4P6FWTSBEBHQ40TBH9N,"['safari', 'silk', 'shirt', 'flap', 'pocket', 'drapey', 'silk', 'shirt', 'inspired', 'utilitarian', 'style', 'Frame']",01E2M1B4RQ6Y2BQ631ZWJ06EBZ,occasion,work,0,0,0,0,0,1,0
13508,93805,111077,01E2M1B0CPS7M944M2TC92QYGN,"['perry', 'leather', 'tote', 'fan-favorite', 'tote', 'lightweight', 'yet', 'rich', 'pebbled', 'leather', 'come', 'array', 'classic', 'fresh', 'new', 'color', 'Tory', 'Burch']",01E2M1B0F8GMPVTAF6BY8P3RE5,occasion,weekend,0,0,0,0,1,0,0
10099,71681,83998,01E2M1AV2XYAJ9A6E904KX7VER,"['wool', 'cashmere', 'wide', 'leg', 'pant', 'layer', 'load', 'swagger', 'look', 'slouchy', 'pant', 'crafted', 'fine', 'blend', 'wool', 'cashmere', 'Vince']",01E2M1AV3B75RPJSJC3E2C4ZQT,occasion,weekend,0,0,0,0,1,0,0
