,key_0,Unnamed: 0,product_id,final_list,product_color_id,attribute_name,attribute_value,androgynous,athleisure,boho,businesscasual,casual,classic,edgy,glam,modern,retro,romantic
8869,52273,60674,01E2M2JV0Y7238STGGQ462QPHV,"['brikly', 'pointelle', 'sweater', 'geometric', 'florals', 'emerge', 'soft', 'pointelle', 'knit', 'sweater', 'styled', 'casually', 'face-flattering', 'boat', 'neck', 'soft', 'shoulder', 'pad', 'bit', 'shape', 'Joie']",01E2M2JV19HGASCQ4RA4PVXGGF,style,casual,0,0,0,0,1,0,0,0,0,0,0
18235,107395,127295,01E2M2JCEDVVZ1ERSWT7E90ADX,"['boy', 'stretch', 'modal', 'sweater', 'designed', 'atm', 'signature', 'boy', 'fit', 'stretch-modal', 'sweater', 'eased', 'dropped', 'shoulder', 'wider', 'sleeve', 'slightly', 'cropped', 'boxy', 'silhouette', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M2JCEVEBEQ9QZ9VXMXCFQF,style,casual,0,0,0,0,1,0,0,0,0,0,0
8767,51239,59475,01E2M2HXTHPYP5X61P4V1P4RA0,"['high', 'waist', 'crop', 'jogger', 'pant', 'hit', 'gym', 'lounge', 'home', 'comfy', 'triblend', 'jogger', 'elastic', 'waist', 'side', 'cargo', 'pocket', 'Alo']",01E2M2HXTY13FS3R159CJ93S0V,style,athleisure,0,1,0,0,0,0,0,0,0,0,0
18164,106970,126798,01E2M2HSAGK68E0DZ2NBXNM1JV,"['silk', 'jogger', 'pant', 'laid-back', 'luxe', 'quintessential', 'jogger', 'elevated', 'fluid', 'tissue-weight', 'silk', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M2HSDPX06B8HTB5NVG0SDZ,style,casual,0,0,0,0,1,0,0,0,0,0,0
13164,78774,92657,01E2M2HKVEACFQH1JVBRB7NACJ,"['cameron', 'maxi', 'silk', 'shirtdress', 'elegant', 'yet', 'easy', 'wear', 'midnight-blue', 'silk', 'shirtdress', 'cut', 'long', 'maxi', 'length', 'defined', 'tie', 'belt', 'waist', ""L'Agence""]",01E2M2HKVV85TXFNVTHY27G2DJ,style,modern,0,0,0,0,0,0,0,0,1,0,0
12401,74045,86824,01E2M2HF3RFW9NSQ66WSXDWPMF,"['straight', 'leg', 'cargo', 'pant', 'high', 'rise', 'slim', 'straight', 'leg', 'stretchy', 'flattering', 'fabric', 'pant', 'likely', 'live', 'season', 'long', 'J.Crew']",01E2M2HQV1M2ZV7B21D63B7XK9,style,casual,0,0,0,0,1,0,0,0,0,0,0
14109,84137,99366,01E2M2HAQCVSMKVKKK5ABN40JH,"['martina', 'remix', 'long', 'sleeve', 'dress', 'asymmetrical', 'hemline', 'elasticized', 'waistline', 'slight', 'v-neck', 'brings', 'classic', 'touch', 'blousy', 'dress', 'elevated', 'animal', 'print', 'Allsaints']",01E2M2HAQSEZFHM34438APDTWM,style,edgy,0,0,0,0,0,0,1,0,0,0,0
14280,85107,100537,01E2M2H5G9ZA0Y41TJNET7Q3E4,"['redar', 'leopard', 'print', 'sweatshirt', 'go', 'off-duty', 'still', 'keep', 'fierce', 'rocker-cool', 'sweatshirt', 'cut', 'plush', 'breathable', 'cotton', 'knit', 'covered', 'wild', 'leopard', 'spot', 'Allsaints']",01E2M2H5JT9M1K02DZCYKS638R,style,casual,0,0,0,0,1,0,0,0,0,0,0
11399,67590,79099,01E2M2H0EEV27D4N1198GCFMPS,"['mini', 'shirley', 'genuine', 'shearling', 'satchel', 'plush', 'genuine', 'shearling', 'brings', 'textural', 'interplay', 'cult-favorite', 'bag', 'packaged', 'removable', 'zip', 'pouch', 'look', 'equally', 'chic', 'Staud']",01E2M2HTQBH0FYGBS6GT0E13RQ,style,modern,0,0,0,0,0,0,0,0,1,0,0
10165,59606,69483,01E2M2GVRVW6ZKRKNY70K2QPJ7,"['rib', 'organic', 'cotton', 'sweater', 'bracelet-length', 'sleeve', 'slight', 'balloon', 'silhouette', 'lend', 'trend-forward', 'look', 'ribbed', 'sweater', 'knit', 'soft', 'durable', 'organic', 'pima', 'cotton', 'Frame']",01E2M2H1Q85SR71J102MZX2H80,style,casual,0,0,0,0,1,0,0,0,0,0,0
13255,79329,93352,01E2M2GPV7WC4HZ1YYSN83EAN6,"['aoki', 'silk', 'shirt', 'polished', 'silk', 'blouse', 'feature', 'three-quarter', 'sleeve', 'tuck-friendly', 'hem', 'worn', 'loose', 'dip', 'little', 'lower', 'back', 'comfort', ""L'Agence""]",01E2M2GQ4NKWPXXMJ23E4VDAZC,style,classic,0,0,0,0,0,1,0,0,0,0,0
8611,49933,57952,01E2M2GHS42GY3X198SQCF78EM,"['wool', 'cashmere', 'layered', 'sweater', 'simply', 'elegant', 'sweater', 'add', 'artistic', 'element', 'slashed', 'side', 'filled', 'billowy', 'bit', 'contrasted', 'material', 'Brochu', 'Walker']",01E2M2GHSGY1RTZQWD57VBEPV8,style,casual,0,0,0,0,1,0,0,0,0,0,0
8683,50340,58443,01E2M2G87MXY9ZXJ1M6HWPZVK9,"['freestyle', 'mock', 'neck', 'sweatshirt', 'raw', 'edge', 'break', 'mock-neck', 'sweatshirt', 'cut', 'soft', 'fleece', 'happy', 'reach', 'Alo']",01E2M2G87ZER7ZQSV4FXQBV6PG,style,casual,0,0,0,0,1,0,0,0,0,0,0
16144,96012,113658,01E2M2G3A3C1WSE1WJRTBFRJ9E,"['crystal', 'buckle', 'flat', 'ring', 'crystal', 'daisy', 'crown', 'graceful', 'pointed', 'toe', 'lovely', 'flat', 'velvety', 'suede', 'Tory', 'Burch']",01E2M2G3ADWMB78TSF44AEA2S6,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
13090,78332,92077,01E2M2FT0G52TS7W70TG8YP5T2,"['classic', 'jacket', 'bring', 'updated', 'polish', 'workday', 'front-button', 'jacket', 'marked', 'sophisticated', 'longline', 'fit', 'Theory']",01E2M2FT0XWVCBE6R89DXHBD1T,style,classic,0,0,0,0,0,1,0,0,0,0,0
10744,62958,73709,01E2M2FHTSS30WAB4E4WJ829Y6,"['leather', 'crossbody', 'bag', 'expandable', 'silhouette', 'handcrafted', 'bag', 'sized', 'carry', 'essential', 'complemented', 'signature', 'tortoiseshell', 'acetate', 'accent', 'Ganni']",01E2M2FHV79C00SEHYGMPR5CZ0,style,retro,0,0,0,0,0,0,0,0,0,1,0
10025,58768,68481,01E2M2F1146M76MXSJ5HXMN7AM,"['le', 'second', 'medium', 'colorblock', 'leather', 'tote', 'sized', 'right', 'day', 'go', 'exquisitely', 'structured', 'two-tone', 'leather', 'tote', 'exudes', 'modern', 'refined', 'style', 'Frame']",01E2M2F13W4SWKJF1PN0FADE7T,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
8761,51182,59408,01E2M2EP1FGE86Y68K8RJVBZWG,"['blackcomb', 'polar', 'fleece', 'half', 'zip', 'pullover', 'emphasize', 'warm', 'warm-up', 'polar-fleece', 'pullover', 'styled', 'elbow', 'patch', 'generously', 'sized', 'front', 'pocket', 'snap', 'closure', 'Alo']",01E2M2EP1WEPC92S3EAKWXATFX,style,athleisure,0,1,0,0,0,0,0,0,0,0,0
9852,57708,67217,01E2M2EDGK51FER7X0K3MNG12B,"['le', 'high', 'flare', 'jean', 'high', 'on-trend', 'rise', 'balance', 'flared', 'leg', 'retro-inspired', 'jean', 'crafted', 'premium', 'made', 'denim', 'Frame']",01E2M2EDK7VPKMM5XEASW7FAXR,style,casual,0,0,0,0,1,0,0,0,0,0,0
13283,79507,93601,01E2M2E3R38X7D3JCMESQ6ESCD,"['janelle', 'raw', 'cut', 'slim', 'denim', 'jacket', 'closet-staple', 'denim', 'jacket', 'get', 'modern', 'makeover', 'angled', 'felled', 'seam', 'slanted', 'front', 'pocket', 'create', 'slimmer', 'flattering', 'look', ""L'Agence""]",01E2M2E3RGW3F7HFY54PPEP388,style,classic,0,0,0,0,0,1,0,0,0,0,0
12520,74687,87576,01E2M2DYRCGMVE3C51KRG2SXJM,"['boyfriend', 'cardigan', 'knit', 'brushed', 'yarn', 'blend', 'feature', 'alpaca', 'merino', 'wool', 'roomy', 'cardigan', 'stretch-kissed', 'itch-free', 'ideal', 'chilly', 'plane', 'office', 'J.Crew']",01E2M2DYRQEHEB4YGG6WWW12DW,style,casual,0,0,0,0,1,0,0,0,0,0,0
16163,96136,113802,01E2M2DSWHXE79884Y7AYDHM7J,"['print', 'pleated', 'cotton', 'silk', 'wrap', 'skirt', 'released', 'pleat', 'give', 'full', 'flouncy', 'shape', 'cotton-and', 'silk', 'blend', 'skirt', 'simple', 'enough', 'weekday', 'pretty', 'enough', 'party', 'night', 'Tory', 'Burch']",01E2M2DSWWYCA1K6X23ASDNN3Y,style,boho,0,0,1,0,0,0,0,0,0,0,0
11834,70280,82312,01E2M2DN1VCZ0H0C990MW5KX6Y,"['janna', 'low', 'top', 'sneaker', 'rich', 'textural', 'mix', 'suede', 'leather', 'hardy', 'platform', 'sole', 'distinguish', 'classic', 'low-top', 'sneaker', 'Vince']",01E2M2F4V5WTKMMDG8YDPYKP21,style,casual,0,0,0,0,1,0,0,0,0,0,0
9967,58493,68157,01E2M2DG1Z2ES104ZH2Y2D8QYY,"['le', 'mix', 'stripe', 'rib', 'cotton', 'cashmere', 'sweater', 'stripe', 'diverge', 'diagonal', 'seam', 'casually', 'cool', 'ribbed', 'sweater', 'knit', 'cotton', 'touch', 'luxe', 'cashmere', 'Frame']",01E2M2DG2AMM17EQKRBFD56D5B,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
11978,71354,83607,01E2M2D6GPDG38MXVM23FSYDEY,"['stripe', 'belted', 'utility', 'skirt', 'utility', 'detail', 'slim', 'stripe', 'ramp', 'casual', 'cool', 'breezy', 'belted', 'skirt', 'cut', 'lightweight', 'italian-made', 'fabric', 'Vince']",01E2M2D6H1ZE22JGPNRMR6NFR5,style,romantic,0,0,0,0,0,0,0,0,0,0,1
11826,70240,82262,01E2M2CWJAEVMVAE4138FWH17F,"['square', 'neck', 'sweater', 'tank', 'square', 'neckline', 'finely', 'ribbed', 'texture', 'embolden', 'tank', 'knit', 'solid', 'color', 'easy', 'versatility', 'effortless', 'layering', 'Vince']",01E2M2DDPABM2CY5SKD7BC05B0,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
11814,70137,82141,01E2M2CJVWQT15Y0VFZPQZJRDN,"['cotton', 'linen', 'blend', 'jacket', 'crisp', 'cotton-and', 'linen', 'blazer', 'take', 'relaxed', 'approach', 'boxy', 'fit', 'unstructured', 'blazer', 'fastens', 'single', 'button', 'Vince']",01E2M2CJWACW0A26P26KD5M2CP,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
11816,70151,82158,01E2M2CDV1FK7VKCMVPG1EKSBB,"['stripe', 'ballet', 'neck', 'cashmere', 'sweater', 'essence', 'staple', 'piece', 'frequent', 'wear', 'classic', 'striped', 'sweater', 'knit', 'luxe', 'cashmere', 'stylish', 'smart', 'Vince']",01E2M2CDVB3Q3F2BFMH3R1KMKF,style,classic,0,0,0,0,0,1,0,0,0,0,0
12668,75618,88687,01E2M2C4FKCD3HFYKFR31SQHX5,"['hayden', 'kickout', 'crop', 'pant', 'favorite', 'pant', 'bi-stretch', 'cotton', 'blend', ""they're"", 'easy', 'move', 'feature', 'flattering', 'wide', 'waistband', 'perfecting', 'pocket', 'hold', 'J.Crew']",01E2M2C4FY6Y0202QP7689C43N,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
10733,62914,73655,01E2M2AWZYF71XKY1AZDFS9TF6,"['isoli', 'sweatshirt', 'voluminous', 'sleeve', 'bring', 'refreshing', 'new', 'proportion', 'roomy', 'crewneck', 'sweatshirt', 'finished', 'label', 'back', 'confirms', 'it-girl', 'status', 'Ganni']",01E2M2AX09E3GR26NE5BMJRAZA,style,classic,0,0,0,0,0,1,0,0,0,0,0
11976,71343,83590,01E2M2AR610W81VYK7QH4WSEDD,"['tapered', 'crop', 'pant', 'crisp', 'front', 'pleat', 'accentuate', 'cropped', 'tapered', 'silhouette', 'polished', 'versatile', 'pant', 'Vince']",01E2M2AR6EHSMEX8WHSAEZ8CR3,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
10097,59157,68944,01E2M2AKA0SZCFSQKXK338JJX8,"['croc', 'embossed', 'velvet', 'cami', 'trend-forward', 'croc-embossing', 'highlight', 'velvety', 'texture', 'versatile', 'v-neck', 'cami', 'fashioned', 'adjustable', 'strap', 'perfect', 'fit', 'Frame']",01E2M2AKCTB2XVZEMG22TGFDNH,style,casual,0,0,0,0,1,0,0,0,0,0,0
13247,79279,93288,01E2M2AEACAXH2DCW50PV5VBNX,"['cory', 'tee', 'slightly', 'wider', 'crewneck', 'modernizes', 'slim-fitting', 'staple', 'tee', 'made', 'supersoft', 'cotton', 'lightweight', 'feel', ""L'Agence""]",01E2M2AEAPD4FDGXMNS9FKP4PX,style,casual,0,0,0,0,1,0,0,0,0,0,0
18277,107643,127580,01E2M2A9MXTB9193C3VPAQBVAA,"['tuck', 'detail', 'sleeveless', 't-shirt', 'delicate', 'gathering', 'nip', 'waist', 'sleeveless', 't-shirt', 'made', 'atm', 'soft', 'stretchy', 'peruvian', 'pima', 'cotton', 'jersey', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M2ADW6D1VM0YMHVES5WZM0,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
9904,58040,67616,01E2M29ZRPX7N1CBYEW2322Z3P,"['classic', 'crew', 'linen', 'tee', 'solid', 'hue', 'classic', 'fit', 'lightweight', 'linen', 'tee', 'ideal', 'choice', 'easy', 'warm-weather', 'style', 'Frame']",01E2M2A5YWECWNC5T62BW6C43Y,style,casual,0,0,0,0,1,0,0,0,0,0,0
10054,58921,68659,01E2M29V3MQSH4GTAG7EKC0C6N,"['le', 'high', 'ankle', 'skinny', 'jean', 'raw', 'frayed', 'hem', 'provide', 'cool', 'update', 'ankle-grazing', 'skinny', 'jean', 'fashioned', 'comfortable', 'stretch', 'denim', 'Frame']",01E2M29V76248M98DPPK0J9DVP,style,casual,0,0,0,0,1,0,0,0,0,0,0
14232,84789,100147,01E2M29HB12VKD8WWJ5XP3S862,"['small', 'kepi', 'east', 'west', 'leather', 'tote', 'whipstitched', 'trim', 'trailing', 'tassel', 'bring', 'touch', 'boho-chic', 'style', 'sleek', 'leather', 'tote', 'sized', 'hold', 'laptop', 'daily', 'essential', 'Allsaints']",01E2M29XHPQ2F976V5SH0B7NN7,style,modern,0,0,0,0,0,0,0,0,1,0,0
8880,52334,60749,01E2M28EXXC49KCDTBG5Q9C3FR,"['talma', 'shirtdress', 'light', 'flowy', 'shirtdress', 'cut', 'show', 'long', 'length', 'leg', 'get', 'chic', 'sophistication', 'bold', 'animal', 'print', 'Joie']",01E2M28EYAJ602N9H1SQHGG5QY,style,edgy,0,0,0,0,0,0,1,0,0,0,0
8729,50673,58836,01E2M28A6F249AG1WSZXET8XBT,"['airlift', 'high', 'waist', 'legging', 'workout', 'legging', 'second-skin', 'fit', 'feature', 'smooth', 'flatlock', 'seam', 'extra-wide', 'waistband', 'worn', 'high', 'folded', 'Alo']",01E2M28J9GZB2FWP2YZPHH6EYA,style,athleisure,0,1,0,0,0,0,0,0,0,0,0
16146,96018,113664,01E2M27V8GCCM97DAH4Z2CD662,"['convertible', 'smocked', 'cover-up', 'dress', 'dress', 'pair', 'smocked', 'top', 'flowy', 'skirt', 'cover-up', 'need', 'pack', 'tropical', 'getaway', 'Tory', 'Burch']",01E2M27V8XDRYDSCXVWQCP9FY8,style,classic,0,0,0,0,0,1,0,0,0,0,0
11413,67653,79180,01E2M27HJ7KQFTMD7REN4A3N99,"['shiloh', 'pleated', 'short', 'crisp', 'pleat', 'give', 'longline', 'short', 'tailored', 'menswear-inspired', 'feel', 'Staud']",01E2M27HJKSVPEKJZ2TN2GRQ4P,style,modern,0,0,0,0,0,0,0,0,1,0,0
10524,61686,72128,01E2M277VDNHFHF7ZDH4HV4EKS,"['small', 'spotted', 'genuine', 'calf', 'hair', 'belt', 'skinny', 'belt', 'done', 'spotted', 'calf', 'hair', 'put', 'fierce', 'finishing', 'touch', 'look', 'Frame']",01E2M277WS5NC09GV72768VCVN,style,romantic,0,0,0,0,0,0,0,0,0,0,1
14229,84782,100139,01E2M26Y1DQ4QS8JVWP6ASZJ17,"['valeria', 'studded', 'pointed', 'toe', 'bootie', 'polished', 'pin-dot', 'stud', 'create', 'cap-toe', 'design', 'sharp', 'sleek', 'boot', 'featuring', 'diagonal', 'zip', 'stiletto', 'heel', 'steep', 'curve', 'Allsaints']",01E2M26Y3V5QNWCR0QCVVPN04Q,style,edgy,0,0,0,0,0,0,1,0,0,0,0
10719,62831,73550,01E2M26S4G1JVWZVPYBRY38FZQ,"['leopard', 'print', 'asymmetrical', 'denim', 'wrap', 'skirt', 'loud', 'leopard', 'spot', 'inject', 'fierce', 'attitude', 'nonstretch-denim', 'skirt', 'cut', 'cool', 'asymmetrical', 'silhouette', 'belt-cinched', 'paperbag', 'waist', 'Ganni']",01E2M26S4WT5DZVD533EPAEB3C,style,casual,0,0,0,0,1,0,0,0,0,0,0
12945,77366,90896,01E2M26MBQ5ZETXE6AQ6WDE7S9,"['classic', 'stretch', 'wool', 'jacket', 'put', 'pop', 'polish', 'outfit', 'addition', 'classically', 'tailored', 'blazer', 'cut', 'seasonless', 'stretch', 'wool', 'Theory']",01E2M27B3G063MKKFZBJC9T2PZ,style,classic,0,0,0,0,0,1,0,0,0,0,0
18154,106906,126721,01E2M267PT5TQP7BY5DA95S66W,"['wool', 'blend', 'cable', 'knit', 'skirt', 'aran', 'cable', 'stitching', 'add', 'cozy', 'dimension', 'wool-blend', 'sweater-skirt', 'knit', 'bit', 'curve-hugging', 'stretch', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M267Q62437023RA3C8S82N,style,classic,0,0,0,0,0,1,0,0,0,0,0
13100,78404,92169,01E2M25PWD92YR0R19AZK9RMKH,"['crop', 'crochet', 'cardigan', 'luxuriously', 'soft', 'cardigan', 'beautiful', 'crocheting', 'take', 'morning', 'meeting', 'midnight', 'cocktail', 'style', 'Theory']",01E2M25PWQACZ9QT65EXSD2ZW0,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
8743,50895,59088,01E2M25DM0G8QT6M4D5BA7A4JX,"['high', 'waist', 'cargo', 'legging', 'keep', 'fitness', 'momentum', 'going', 'cargo-style', 'legging', 'made', 'soft', 'stretchy', 'fabric', 'Alo']",01E2M25DMC7BTRD6JJFXWSRZFB,style,athleisure,0,1,0,0,0,0,0,0,0,0,0
9771,57206,66626,01E2M253EZ17SC304VSV26RFTX,"['le', 'vintage', 'bermuda', 'short', 'figure-hugging', 'bermuda', 'short', 'hint', 'comfy', 'stretch', 'feature', 'fraying', 'hem', 'distressing', 'throughout', 'casual', 'lived-in', 'feel', 'Frame']",01E2M253HKY4BB3Q39K2PYWBM4,style,romantic,0,0,0,0,0,0,0,0,0,0,1
10041,58862,68591,01E2M241545BMTGDTFZ6S4G3WH,"['puff', 'shoulder', 'cotton', 'cashmere', 'sweater', 'pillowy', 'puffed', 'shoulder', 'sweeten', 'cozy', 'sweater', 'kissed', 'cashmere', 'softness', 'Frame']",01E2M2415ERCV1HDNX64B3F8FS,style,boho,0,0,1,0,0,0,0,0,0,0,0
16140,95984,113625,01E2M23WDMNR9KSP77N2EBNR37,"['penelope', 'mid', 'cap', 'toe', 'pump', 'grosgrain-trimmed', 'patent', 'cap', 'toe', 'polish', 'look', 'mid-height', 'pump', 'branded', 'discreet', 't-logo', 'hardware', 'heel', 'Tory', 'Burch']",01E2M23WDZ009D1R1QY6T797P5,style,classic,0,0,0,0,0,1,0,0,0,0,0
10616,62291,72861,01E2M23QS1EPGCBWQPYX04WJKJ,"['short', 'western', 'embossed', 'leather', 'boot', 'traditional', 'styling', 'stacked', 'block', 'heel', 'handcrafted', 'western', 'boot', 'offer', 'perfect', 'combo', 'urban', 'cool', 'country', 'charm', 'Ganni']",01E2M23QSFB89SEAMS8K1SQQ50,style,casual,0,0,0,0,1,0,0,0,0,0,0
18190,107113,126968,01E2M23JG8H9A3WPBJHAQNSSG3,"['schoolboy', 'stripe', 'tee', 'slightly', 'boxy', 'shrunken', 'fit', 'perfect', 'boyish', 'appeal', 'short-sleeve', 'tee', 'cut', 'pima-cotton', 'jersey', 'printed', 'classic', 'stripe', 'coated', 'shimmer', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M23JGN2SDF1KM68ND6SW6B,style,classic,0,0,0,0,0,1,0,0,0,0,0
13057,78144,91845,01E2M238ZHXC923EF6GZ724GYW,"['crochet', 'sleeveless', 'cotton', 'blend', 'sweater', 'sunny', 'day', 'still', 'sweater', 'weather', 'delicately', 'designed', 'cotton', 'blend', 'tank', 'done', 'graceful', 'bateau', 'neckline', 'Theory']",01E2M238ZVA4P58HJCARAN5XPB,style,casual,0,0,0,0,1,0,0,0,0,0,0
10629,62359,72949,01E2M22T1YSTC4KMDN8NVQBNJQ,"['croc', 'embossed', 'leather', 'box', 'bag', 'structured', 'silhouette', 'handcrafted', 'bag', 'sized', 'carry', 'essential', 'complemented', 'signature', 'tortoiseshell', 'acetate', 'accent', 'Ganni']",01E2M22T284FNYRGAH2NVE2MN5,style,retro,0,0,0,0,0,0,0,0,0,1,0
10171,59633,69514,01E2M22H0WVFCF8ARZ3P61MHFQ,"['le', 'garcon', 'slim', 'boyfriend', 'jean', 'slimmed', 'tailored', 'fit', 'boyfriend', 'jean', 'combine', 'london-derived', 'style', 'quality', 'la', 'denim', 'industry', 'Frame']",01E2M22H18TNSZTZAN014H0SD4,style,casual,0,0,0,0,1,0,0,0,0,0,0
10576,62038,72554,01E2M22BHJXG51X7R0ZKDB6CCF,"['party', 'snake', 'scale', 'velvet', 'burnout', 'top', 'sheer', 'space', 'left', 'scale', 'offer', 'delicate', 'contrast', 'plush', 'texture', 'keyhole', 'blouse', 'Frame']",01E2M22BJ08E8YT5G2N07XWEWW,style,edgy,0,0,0,0,0,0,1,0,0,0,0
12723,75976,89120,01E2M1RQMPZ2PHZ9R73KV8WNYZ,"['perfect', 'leopard', 'rain', 'jacket', 'leopard', 'print', 'update', 'best-selling', 'jacket', 'water-resistant', 'fabric', 'flattering', 'elastic', 'bungee', 'waist', 'cute', 'practical', 'hood', 'J.Crew']",01E2M1RQQ41DM06KWY2414290K,style,casual,0,0,0,0,1,0,0,0,0,0,0
11985,71397,83659,01E2M1RJS58N1ZSHE9FKVNA6TQ,"['crushed', 'drape', 'skirt', 'gathered', 'pleat', 'curved', 'hem', 'fashion', 'floaty', 'drape', 'easy', 'pull-on', 'skirt', 'relaxed', 'refinement', 'punctuated', 'crushed', 'woven', 'fabrication', 'Vince']",01E2M1RJSJZCY7JB7RDSXB0A6E,style,romantic,0,0,0,0,0,0,0,0,0,0,1
11981,71366,83622,01E2M1R8ZSGKJZKGETM58ZFVNP,"['double', 'v-neck', 'cashmere', 'linen', 'sweater', 'luxe', 'cashmere', 'blended', 'lightweight', 'linen', 'create', 'between-seasons', 'sweater', 'wear', 'repeat', 'Vince']",01E2M1RGBB0KH7Q43DBEZXK32B,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
9982,58552,68224,01E2M1QZ3ZAFSBMJQTW2ZGK5PZ,"['le', 'crop', 'mini', 'raw', 'hem', 'bootcut', 'jean', 'frayed', 'hem', 'provide', 'casual-cool', 'finish', 'cropped', 'bootcut', 'jean', 'subtly', 'faded', 'whiskered', 'finish', 'Frame']",01E2M1QZ49GMQ9WBAD6AKD7H2N,style,edgy,0,0,0,0,0,0,1,0,0,0,0
18224,107314,127201,01E2M1QT32EAXZHXBQRS3TTC7R,"['rib', 'mock', 'neck', 'sleeveless', 'top', 'show', 'shoulder', 'ribbed', 'stretch-blend', 'top', 'layer', 'mock-neck', 'style', 'fresh', 'easy', 'look', 'Atm', 'Anthony', 'Thomas', 'Melillo']",01E2M1QT3CQ3GHV2TPC4233WW7,style,edgy,0,0,0,0,0,0,1,0,0,0,0
11965,71272,83505,01E2M1QNW8RT03Q5QKJZQT2AY4,"['ditsy', 'dot', 'long', 'sleeve', 'silk', 'blend', 'button-up', 'shirt', 'scattering', 'spot', 'animates', 'breezy', 'blouse', 'cut', 'silk-blend', 'chiffon', 'look', 'elegance', 'ease', 'Vince']",01E2M1QNYRQ801YSBQS70T7WYM,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
14177,84533,99844,01E2M1QBH07BRQR7RANTJZQQDJ,"['kita', 'convertible', 'leather', 'backpack', 'Allsaints']",01E2M1QF3TF5MD8AB242G80E9Z,style,casual,0,0,0,0,1,0,0,0,0,0,0
9896,57992,67557,01E2M1Q6PFVH0PTDZE9EGQPD2N,"['le', 'garcon', 'crop', 'boyfriend', 'jean', 'slimmed', 'tailored', 'fit', 'dark-wash', 'jean', 'feature', 'fading', 'light', 'distressing', 'perfect', 'laid-back', ""had-'em"", 'forever', 'look', 'Frame']",01E2M1Q6PS3CA7MYEPJJPR0PB9,style,casual,0,0,0,0,1,0,0,0,0,0,0
14266,85021,100432,01E2M1Q2MBFX8B39F00ZJ0MEWG,"['wing', 'printed', 'wool', 'cardigan', 'help', 'cool-weather', 'wardrobe', 'take', 'flight', 'cozy', 'wool', 'cardigan', 'featuring', 'beautifully', 'abstract', 'butterfly-wing', 'pattern', 'Allsaints']",01E2M1Q2MN7YM2A6ZAN6CD3QKP,style,edgy,0,0,0,0,0,0,1,0,0,0,0
11967,71304,83547,01E2M1PEAMYZ2FG9AZTYFJ68P9,"['boiled', 'cashmere', 'funnel', 'neck', 'pullover', 'roomy', 'fit', 'still', 'feel', 'modern', 'refined', 'luxe', 'boiled-cashmere', 'sweater', 'chill-chasing', 'funnel', 'neck', 'Vince']",01E2M1PS2E5XCHVN8N7DQNHFEG,style,casual,0,0,0,0,1,0,0,0,0,0,0
12449,74278,87098,01E2M1P97KH1QK8F79PP4ZPHM3,"['gingham', 'tweed', 'sheath', 'dress', 'classic', 'sheath', 'dress', 'feature', 'gingham', 'print', 'J.Crew']",01E2M1P97ZPZHY44E2M2NYV00K,style,retro,0,0,0,0,0,0,0,0,0,1,0
8757,51123,59342,01E2M1P5391FG4Q5HW6BZMAD56,"['urban', 'moto', 'sweatpants', 'pintucked', 'detailing', 'zippered', 'front', 'pocket', 'detail', 'comfy', 'lounge-ready', 'sweatpants', 'fitted', 'silhouette', 'Alo']",01E2M1P53MVTP2M6JC3XQ0A15Q,style,athleisure,0,1,0,0,0,0,0,0,0,0,0
12234,73028,85618,01E2M1NZFEKH285WN1GV0JEHE9,"['oversize', 'belted', 'long', 'sleeve', 'shirtdress', 'shirtdress', 'borrows', 'selectively', 'utility', 'trend', 'slightly', 'oversized', 'cut', 'roomy', 'front', 'pocket', 'movement-friendly', 'side', 'slit', 'Vince']",01E2M1NZFTHFXFVTQ73Y4NYXE8,style,businesscasual,0,0,0,1,0,0,0,0,0,0,0
8776,51346,59607,01E2M1NNZJP0J10YSMCR63C5XZ,"['glimpse', 'long', 'sleeve', 'top', 'stay', 'cozy', 'comfortable', 'going', 'workout', 'session', 'soft', 'stretchy', 'long-sleeve', 'top', 'fitted', 'banded', 'hem', 'cuff', 'Alo']",01E2M1PAVB1HN1BMCHHP1J3S07,style,athleisure,0,1,0,0,0,0,0,0,0,0,0
12709,75890,89016,01E2M1NGXW99EVXHYQTEV4H12M,"['pointelle', 'ruffle', 'mock', 'neck', 'sweater', 'ideal', 'transition', 'knit', 'lightweight', 'cotton-crepe', 'sweater', 'make', 'weird-weather', 'dressing', 'breeze', 'J.Crew']",01E2M1NQ65WZV5Y8SV977CFHZ2,style,classic,0,0,0,0,0,1,0,0,0,0,0
